read
"パケが可愛くラメが入っています。他の商品に影響がなく使いやすいです
詳細をみる"
"こんな人におすすめ
・ナチュラルに血色感を出したい方
・リップクリーム感覚で使えるカラーリップを探している方
・手軽に印象アップしたい方

特徴
・保湿力のあるバームなのに、ほんのり発色して顔色がパッと明るく◎
・上品なローズピンク系カラー
・ツヤ感があり、リップ下地としても
・オシャレなパッケージで気分もUP

使い方
乾燥が気になる時やメイク前に直接オン◎
ナチュラルメイクの仕上げにもおすすめ！

リピート
リップを塗るのが億劫な日でもこれだけは塗りたくなるー！
ほんのり色づくから、すっぴん風メイクにもマッチ。
乾燥ケアしながら血色感も手に入る、リピ必至の1本です！
詳細をみる"
"色がついてないということもあり、リップに塗らずに、鼻の下の乾燥によるカサカサに保湿剤代りに塗ってます。
詳細をみる"
"CHANEL
ほんのりした色付きにツヤと保湿が良くて気に入ってるホワイト×ゴールドのデザインが可愛いしオフィスでも使いやすいカラー
唇荒れないし最高
詳細をみる"
"誕生日プレゼントで頂きました！私はカラーリップはあまり使わないので無色のリップで、しっとり感はありますが持続力はあわり感じられずだったので評価4にしました…
リップが硬い感じなのでベタ付きはないですが見た目はしっかり光沢します。匂いが少しだけあるので無味を好む方は気になるかもしれません。
パケはCHANELマークが見えて持っているとテンション上がります、笑
詳細をみる"
"お出かけ用持ち運びリップです。
色をのせたくないときや、マスクしてるときなどに使ってます。

ポーチからささっと出して塗るだけなんですけど、容器が可愛くてテンションがあがります。それがシャネルの良いところ。

まずまず潤いますし、香りもなく食事前とかでも使いやすいです。乾燥唇でこまめにリップクリームを塗っているのもあり、コスパ的には良くないです。どんどん値上げしていってますしね。なので外出用、自己満足のために使ってます。

口紅もシャネルを使うことが多いですが、シャネルのリップ製品は荒れにくいし、シンプルなパケも素敵で使いやすいと個人的には思っております。
詳細をみる"
"シャネルの口紅って香りがキツくてべっとり付いちゃう。
そんな印象があったので、口紅を選ぶ時の選択肢から外しちゃってたんです。

だから、こんな軽い使い心地の商品がシャネルにあることにビックリしてしまいましたｗ

最初は「白のパッケージが可愛いなー」ぐらいの気持ちで手に取ったんですが、手の甲につけてみて良い意味で「思ってたんと違う」になりました。


お色は９１４のナチュラルチャームです。
大人の女性ならみんな似合うお色のような気がします。
しかもこの季節にぴったりの薄付きのベージュというか、ブラウン。
プレゼントにもいいですよね、これ。もらったら嬉しい^^
他のお色も使ってみたいなぁ

シャインの方も気になりますが、どのぐらいのツヤ感なんだろう。
サテンは大人にはちょうど良いツヤでとっても使いやすいです。
大人のデイリー使いにはもってこいの商品だと思います。


色持ちは良くないですが、塗りなおせる環境ならノールックでグリグリ塗れるので問題ないです。
皮むけしやすい唇ですが、これは大丈夫。
リップクリームってだけあって、直塗りしても荒れませんでした。
が！なんとなく普通のリップを塗ってから塗りたい気持ちはあるｗ


お気に入りすぎて、まだ2/3ぐらい残ってるのに新しい物を購入しようかと思うぐらい。
わたし的には欠点が見当たらないです。
詳細をみる"
"【2025.10.31の追記】
じゅわっとした発色が好きです…！
塗り重ねると若干黄みを感じてしまい、残念だったので軽～く塗るようにしています

口紅代わりにブラシで塗っているのでバーム効果は感じられず、気持～ち乾燥してしまいます

使用後数回、落とした後に荒れてしまいましたがこちらは関係なかったようです

あ、無香料ではなかったので訂正させていただきます（当時鼻炎酷すぎやろ）
お花っぽい素敵な香りがしました～

【25.09の記録】
混合肌/ブルベ夏/アラサー

極めてナチュラルに仕上がります

「シャネルのコスメを使う」という長年の夢を叶えようと、
自分へのご褒美として思い切って購入
ついにデパコスデビューです！

カラーは928 ピンクディライト
「ソフトピンク」という説明がなされています
スティックを見た感じは求めているカラーそのものでした

912 ドリーミーホワイト、918 マイローズと悩みましたが
1本でナチュラルに仕上げたかったので今回は928を選択
（912は下地っぽく、918はより鮮やか過ぎる印象）

色づきは本当にナチュラルで柔らかい発色です
塗ってみるとつかの間黄色みを感じましたがすぐになじんでくれて、
唇だけ浮くなんてことはありませんでした

微細なパールが含まれているようですがほどよい主張だったので許容範囲
衛生面を考えてブラシを使用していますが、これは当面なくならないんじゃないかな（笑）

無香料なのかな？
刺激、乾燥も感じなかったです

ナチュラルメイク派なので憧れのシャネルを生涯使い続けるのにぴったりな製品だと思っています
今回はバームタイプだったので憧れの口紅、ルージュココはまたの機会に…
詳細をみる"
"CHANELのコフレでリップ、ポーチ、ハンドクリーム全部が可愛すぎて一目惚れして購入しました。

CHANELのリップは初めてでしたが、パケは大優勝！可愛すぎました！持っているだけで気持ちが上がりました。

私の唇は合わないものが多い曲者の唇で合わないリップも多いんです…。
すごく悲しいことに… CHANELのリップは合わなかったです…（涙）
塗って結構早くに唇の乾燥を感じて、さらにしばらくすると唇の皮が荒れてしまいました…
初めはまさかな、CHANELだしな！と言い聞かせていましたが、何回使っても同じ現象が起き、唇の治安が悪くなってしまったので、ついに合わないと認めて使うのを断念しました…

すごく悲しいです…
可愛いし、使ってるだけで気分が上がったのに、唇に合わないとは…
私の唇に合わなかったので泣く泣く☆1にします…

ご参考になれば嬉しいです…
相性の問題だとは思うので、大好きな方もいると思います。すみません。
詳細をみる"
"CHANEL様はすごい。
見た通りの色に透明感が加わった仕上がり。
詳細をみる"
"なめらかな塗り心地で乾燥もしないから皮が剥けることもないのが嬉しいポイント◎
色が少し薄いので2回ほどつけると
ちょうどいい色になります！
ツヤ感があって色持ちもとてもよくてお気に入りです！
詳細をみる"
"色の付いていないドリーミーホワイトをギフトでいただきました。
やはりなんといっても見た目のパッケージでテンションが上がります。
白×ゴールドは本当に可愛いのでポーチに入れたくなります。
よく見ると細かいパールが入っており、保湿されるだけでなくキラキラしてくれます。
ですがなはり値段的に自分で買うかと言われると我慢しようかな、と思うのでギフトにオススメだなと思います。
詳細をみる"
"プレゼントでいただきました！

やっぱりココマークはテンションが上がりますね。
使い心地ですがブルベ冬の私にはコーラル寄りで似合わないかな？と思ったけれど可愛らしいピンクで、アイメイクもオレンジやピンクにまとめると良い感じになりました！
唇の皮が向けるなどの荒れもなく、さすがCHANELですね。
詳細をみる"
"CHANELのバーム系リップが欲しくて購入しました！
盛り耐性がないわたしは問答無用で928番を選びました
色はナチュラルでラメもほとんどないのに、塗ってる感もちゃんと出る白味ピンクでとっても可愛いです◎
テクスチャは硬めで比較的薄づき、匂いもほとんどついておらず使いやすいです
ただ名前の「ボーム」というほど唇に優しい印象はありません
これを塗ると唇がガサガサになって荒れてしまうし、何より唇の皮が少し向けてる時に塗ると剥けた皮の境目に溜まってしまって汚い印象です
リップとしての1番大事な機能がわたしには合わなかったので☆2でリピはなしです
詳細をみる"
"良い意味で普通のリップです。外資系特有のきつい匂いはなく普通に潤います。安物のリップの方がベタベタしたり、油感があるけどこれはないです。

次は色付きでもいいかなぁと思ってます
詳細をみる"
"自分がイエベなのかブルベなのかわかりませんが、
どちらというとブルベでしょうか。
こちらのシアーなプラム寄りのローズの色がしっくりきてお気に入りです(^^)
２往復３往復塗ってしまうと、
私の場合ダーク感出てしまうので、塗りたぐらないように気をつけています。笑
詳細をみる"
"リップの最初に下地のように使っています。
しっかり潤って色も可愛いです！
詳細をみる"
"938のキープクールドゥシャネルを購入しました。
少しくすんだローズでサテンぽいつやがとってもキレイ！
口紅塗りましたー！ていう感じが好きでないのでちょうど良い！のですが、、ぬりたては。

すぐ落ちる。あっという間に色味がなくなる。
飲食してなくてもあっという間に落ちる。
唇だけすっぴんぽくなって、なんだかなぁ。

他の色味だとならないのかはどうかわかりませんが、色味が気に入っていただけに残念です。
詳細をみる"
"このリップ、実は一番気に入っています！

ツヤのあるリップはすぐに落ちる。
マットなリップは乾燥する。

これはツヤもありながら落ちにくくて、見た目より色がかわいいです。
ちょっとディープかな、と思いましたが、3度重ねて写真のような色味になります。
少し深みのあるローズ、というのかな。

シャネルの白のケースもオシャレだし、ポーチに入れていてチャックを開けるとシャネルマークが見えるのもうきうきします♪♪
詳細をみる"
"ナチュラルでメイクにあまり時間がかけられない日によく使ってます！
色がかわいいです！
シャネルってだけでテンション上がるし値段もちょうど良いからプレゼントにぴったりだと思います！
詳細をみる"
"ナチュラルチャーム購入しました。

無香料でリップクリームのように使えるのが良い！です。

少し濃厚なキャラメルのような可愛い色で、肌色が明るくなります。

私は、ブルベともイエベとも判断が付きにくい、どちらかと言うとスプリング寄り？と言われたことがあるんですが、このお色は顔がくすまず、良い風に馴染みました。

最近は毎日使用しているほどのお気に入りです。
詳細をみる"
"使った瞬間に唇がふんわり潤う感覚がやみつき。サテンのようななめらかな質感で軽く塗るだけで自然な血色感が出るので、ナチュラルメイクにもぴったり！重ね塗りするとしっかり発色するからシーンに合わせて調整しやすくて便利です。
詳細をみる"
"シャネルのカウンターで色々つけさせていただき購入。
初夏の限定色ココフラッシュ266サンキスが
かなり気に入っており、それに似た色はないかと思い、カウンターに行きましたが、、、
やはり少しずつ色が違い、、
でも何が買って帰りたいと思い、肌に乗せた感じが似ていた918マイローズを購入。

唇に乗せるとサンキスより淡い感じですが、これはこれでいい。ナチュラルな色味です。
自然な少し黄身帯びたピンクというかんじ。でも、イエベ、ブルベを問わず、つけれそう。
リップクリーム感覚とBAさんに言われましたが、サテンタイプということもあるのか、ウルウルな仕上がりではないです。つるんとした感じって言葉が近い仕上がりかもしれません。
シャネルは黒パケが多いので、白パケってところもいいです！
色持ちもそんなに悪くないと思います。
詳細をみる"
"まったくおすすめしない。
リップクリーム的な白使用。
メンソレータムの方がまだいい！
うるおわないし、かたいし、すべらないし、それでいてシャネル価格なので、買う価値はありません。
詳細をみる"
"何本目かわからないくらいリピートしてる大好きなリップ。
なめらかな塗り心地で塗りやすいし潤いも与えてくれるから乾燥や皮剥けもしにくくてお気に入り◎
どんな肌質にも使いやすいしシャネルってだけでもテンションあがる！！
詳細をみる"
"保湿力が高いので、普段ガッサガサな唇も潤います。時間が経ってもしっかりとケアされてます。普段使いができる色なのでいつも持ち歩いてます。
詳細をみる"
"何本目かわからないくらいリピートしてる大好きなリップ。
なめらかな塗り心地で塗りやすいし潤いも与えてくれるから乾燥や皮剥けもしにくくてお気に入り◎
どんな肌質にも使いやすいしシャネルってだけでもテンションあがる！！
詳細をみる"
"気分転換にシャネルのルージュを購入しました。
白のパッケージが最高に素敵で、ジャケ買いです。
色はマイローズです。
顔色を華やかにしてくれる、可愛い色だとおもいます。
日を追うごとにみずみずしくなめらかな唇へ導くリップボームです。と記載がありましたが、思った程潤わないです。
クーラーの部屋にいると、唇の乾燥が気になってきます。
付けが足りないのか？？
なめらかな唇になるのを期待して、使い続けたいと思ってます。
詳細をみる"
"友人からプレゼントで頂きました
一見濃いめのブラウンで
自分ではまず選ばない色味でしたが、
唇に載せてみると自然な華やかさある、
とても肌馴染みのいい色でした
製品としては色付きリップクリームですが、
濃いめの色味ということあり、
思っていたよりも持続している気がします
無くなったら自分でリピートすると思います
詳細をみる"
"プレゼントで頂いたので使用してみました(^^)

本体にはラメが見えますが、唇に乗せてもラメの主張はほとんどありません。
保湿の方はまあまあかな？乾燥もないし使いやすい。

仕事柄派手にできない場面や、乾燥が気になる時にサッと塗ることが多く、コンパクトなのでいつもポーチに入れています。

デザインが白×ゴールドと高級感があり、さりげなく使えて素敵です♪
詳細をみる"
"イエベ春です。

落ち着いた雰囲気にしたい時にピッタリと思いました！
付け心地も最高です！

程よく鮮やかで程よくツヤ感もあります！
イエベ春?秋、黄みもいけるブルベさん
幅広く使いやすいかなと思います！
詳細をみる"
"920を購入。
一度塗りだと血色が良く、2?3回塗るとしっかり色味がつく。色落ちも綺麗で汚くない。ほどよく色が残っていい感じ。乾燥しない。何本でもリピートしたいくらい大好きです。
詳細をみる"
"イエベでも合うピンクリップとして数年前からチェックしてたのをようやく買ってみました！
結果、大満足です！ パッと明るく可愛らしく華やか！
もっと早く買えばよかった。
リップのような付け心地なので、鏡が無くてもさっと塗れるし付けすぎないところと良い◎
リピート確定、人生のリップです。
詳細をみる"
"お誕生日プレゼントでいただきました使いやすいテクスチャーで固めだったのに唇に密着してとても使いやすかったのでオススメです。
発色が濃いめで色持ちも良く高級感があってよかったです^ ^
詳細をみる"
"店頭で、こちらを使うと、次のリップの色持ちいいですとのことでまたお試しもせず購入。
匂いはほぼないですね。そこも良かったポイントです。
確かに色落ちはそこまでない気がする（普段リップしませんが）
リップつけると、よく唇が荒れるんですが、こちらは荒れなくて良かったです。
詳細をみる"
"このリップ本当に使いやすい。バームタイプだからしっとり感がすごくて乾燥が気になる冬でも唇が荒れにくくなった。しかもほんのり色づくからこれ一本で「何もしてないけどちゃんと整ってる」感じになるのがすごくいい。グロスみたいにベタベタしないしナチュラルなツヤが出るのも好き。デイリー使いにはもちろんちょっとしたお出かけにもぴったりな万能リップだと思う。
詳細をみる"
"単独で、リップケアとしても可とのことで期待をしていましたが、すぐ乾燥します。
保湿力がもう少し欲しいです。
パールのような輝きは超近距離で目を凝らせば「これかもしれない」というレベルです。
公式サイトのような色や輝きは感じません。
自分の唇の色の加減もあるんでしょうか。
詳細をみる"
"ただただ可愛いCHANELの色付きリップなんてすごい贅沢
詳細をみる"
"924フォールフォーミー　ブルべ冬のための春夏リップみつけた～という感じです。ベリー系の赤リップです。重すぎないので春夏向きですね。色のタイプとしてはブラウンバーガンディとなっているようですが、全くブラウンみはないように感じます。ちょっと滲むような曖昧な感じが今っぽく、唇もふっくらしてとてもかわいい仕上がりです。
詳細をみる"
"とても塗り心地の良いリップです。塗った瞬間、しっとりします。普通に午前中の間に色落ちしますが問題ありません。今までシャネルは他のボームリップ一択だったのですが、ディオールやクラランスに浮気してやっぱりシャネルが私に一番合ってると感じ、シャネルの中でもボーム系のこちらを購入してみたら大正解でした。もう浮気せず今後はこれ一択でいきます。
詳細をみる"
"朝、塗った時は良かったですが、残念ながら夕方には唇が荒れてしまいました。
詳細をみる"
"憧れて初めて購入してみましたが少し期待しすぎたかもしれません。
保湿力が全然なかったです。
ただ見た目が可愛くて持っている分にはテンションが上がるかなという感じなので多分リピートはしないです。
詳細をみる"
"先にシャインのテンダーピーチを購入し
カウンターでこのサテンのほうをつけて持ち帰った

このわざとらしいオレンジも良いかもしれないと思えてきました
透け感がないので　色つけてますよ　の仕上がり
かつオレンジ
ので、浮いて見えるのがはじめ見たときに不安でした

家帰ってみるとこのわざとらしーのがかわいく思えてきた
塗りましたよ、なフォーマルな印象（ややダサい）が微妙にシャレオツに見えなくもない…

ここまったく色使うメイクもせず
過去もベージュ～ピンクベージュ系しか使用してなかったので
夫がびっくりしていたが好評であった

ということで
まさかの同じような色
シャインとサテンのテクスチャー違いで同時期購入という無茶ぶり
アリュールラック96も同じような系統色のかぶせ
突然リップ爆買い（笑）

コロナからカラーメイクに絶望しすっかり色物にやさぐれてしまったのですが
シャネルさんでメイクでウキウキできそうになりました
詳細をみる"
"ホワイトデーのお返しでいただきました。
大人可愛いカラー。

CHANELの口紅は1本持っていますが、こちらのリップはパケがホワイトで可愛いですね！

ジャンル的には色つきリップの扱いなのかな？
自然に、でもしっかり発色してくれました。唇も潤います。
色持ちはあまり良くないです、食事したら全部落ちます笑

大切に使っていこうと思います。
詳細をみる"
"サラッとしてて使いやすいです

キラキラが入っててツヤっと見えるのに ベタベタしないからリップ下地に最適
サラッとしてる質感でめちゃくちゃ使いやすい。
パケかわゆい

潤い感は控えめな感じ
詳細をみる"
"さすがシャネル。持っているだけでテンションが上がる。白いパッケージもかわいい。
色はしっかりつく。持っている2色は色味に大差なしで、他の色にすればよかった。
自分の肌には合わないらしく乾燥するのでさらなるリピはなさそう。
詳細をみる"
"922 パッション ピンク
916 フラーティ コーラル

ちゃんと診断してもらったわけではないが、パーソナルカラーはおそらくブルベ夏。
916はサーモンピンクのような色。
イエベ春向けらしいが、自分の顔色には浮くことなく肌を明るく見せてくれる。
唇の状態が悪いと縦皺に入り込んで綺麗に付かない。
リップクリームを下に塗っておけば大丈夫だが、それをすると持ちが悪くなるのがマイナス点。

922は鮮やかなベリーピンク
916よりしっかり色が出るので一度塗りで十分。こちらも肌を明るく見せてくれるが、916とは全く違う色味なので、個人的にはこの2色を持っておけば飽きないかなという感じ。

どちらも単体で使うとマットで潤い感はあまりなし、でも落ちにくい。
リップクリームを下に塗ってからつけると丁度良くツヤが出て見た目はとても綺麗だが、落ちやすくなる。

マイナス点があるものの、顔色が明るくなって良いのと、全然減らずコスパも良く、パッケージも可愛いのでリピすると思う。
詳細をみる"
"季節柄乾燥がひどくて、リップバーム的なものを探していました。
リップモンスターなどで荒れてしまい、参ったなと思って反動でお高いものをw
リップクリームとはいっても意外と色持ち良いなーという印象。
うるうるにはならないけど、唇が荒れないので気に入りました。　
大人のための色付きリップクリーム。930は落ち着いたローズ系で、仕事にも。
年中ポーチに入れとこうと思います。
ちなみにウルっとさせたいときは、リップマキシマイザーを重ねます。
詳細をみる"
"地味な顔なので唇に色がないとものすごく血色悪く老けて見えるので、アリュールラックほどバッキバキに色が要らない時に使っています。便利ですね。

潤いがどうのとか言うと、ラメールのボリューマイザーや他の方が良いとは思います。

お友達のプレゼントにしてもお値段安くて外しませんが、割と色が出るので好みを聞いてからの方が良いかもです。

☆6理由。便利。
詳細をみる"
"色なしのリップクリーム。
滑らかですがベタつかず、保湿をしてくれます。
手持ちのリップアイテムの邪魔をしないので、一本持っていると助かりますね。
カバンの中にシャネルがいるだけでテンションあがります！
詳細をみる"
"初めてのシャネルリップ！
白い容器にシャネルのマークが高級感あって可愛い！
持ち歩いて、つけるだけで気分が上がる効果があります。

私は乾燥肌で、唇も季節を問わず年中乾燥してしまい、湿度の高い夏でも、気づくと皮が少しむけていることも時々あるので、保湿のためにリップクリームは欠かせません。

推しが最近このリップを愛用してることを知り、シャネルへの憧れもあり、デザインも素敵だったので、普段から持ち歩いて使えるものを購入する事に決めました。

色は迷いました。
推しと同じ、ほぼ無色のドリーミーホワイトを保湿用、下地用にしようとも思いましたが、迷った末、急ぎの外出前や外出先での直しに、1本ですぐにつけられる色つきの物を選ぶ事にしました。

普段から、重ねるより、保湿力のあるリップ1本で済ませる事が多いので。無色だと、他の色を重ねないと顔色が悪く見えて、毎回二度手間になるかと思いました。

イエベ春なので、定番のコーラル系で916フラーティコーラル。
とても綺麗な色です。

ただ、保湿力自体はさほどではなく、いつも乾燥していると、色を塗った時にむけている皮に色素が入り込んでしまうというか、荒れが目立ってしまい、使えない事もあるのが残念。

荒れていない綺麗な唇ならとてもいいと思います。冬には使えない時が多くなり悲しいですが、唇の荒れが落ち着いてそうな日に時々使ってみています。
塗った時の感触としては、適度に保湿されているような感じなので、鏡を見ないと色素が皮に入ってしまっている事に気づかないです。
本当にいい状態の唇にでないと映えないので、ダメだった時には上からリキッドタイプの保湿力多めのリップ重ねたりしています。

保湿力考えると4ぐらいかなと思いますが、持っていて使うだけでも気分が上がる効果もあるので、星1つアップして5にしました。

自分の荒れ性な問題ではありますが、どんなに保湿してもいつのまにか乾燥してしまう感じなので、いっそのことやはり無色のを選んで厚めに重ね塗りした方がいいのかな、とか思います。もしかすると、無色の方が色のない分保湿力に特化したりしているのかな？

今のが無くなったら試してみたいです。
詳細をみる"
"CHANELのシャネル ルージュ ココ ボーム

918マイ ローズ

ボームは初めて使用

艶感はありますが、程よいセミマット感に透け感のある発色です()

ナチュラルな仕上がりで、誰にでも似合うシンプルな色です

一度塗りでほんのりした発色、ニ度塗りではっきりした高発色です

いつでも塗り直しが出来るので、基本的に仕事中もポケットinです
詳細をみる"
"「乾燥するタイプならこれ！」とオススメされたので購入しましたが、期待値が高かったので特に感動もなく。保湿効果はそんなにあるかな？と思ったり。薄付きで使いやすいので、ナチュラルメイクの日にはぴったりかもしれません。お色はブルベ冬の私に適していました。
詳細をみる"
"色も可愛いし、持ってて気分もあがるし
買って良かったです
詳細をみる"
"2024年のクリスマスコフレセットで
初めてココボームを使いました！

パッケージもカラーもホワイトで可愛いです(^^)
細かいラメが入ってましたが全然気にならず、
リップとしても口紅の下地にしても良きです◎

やや甘め？で唇がふっくらします。
特にスースーしたりはしません。
柔らかめでするするっと塗れます。

シャネルを持ってるってだけでかなり気分上がりますね
私はココブルーム110とのセット使いが好きです♪

プレゼントにも良さそうだなと思いました！
詳細をみる"
"リップクリームですが、発色が良く、私も娘もリピートしています！
口紅を塗るほど気合を入れたくない時にちょうどいい！
詳細をみる"
"手に乗せた時にちゅるちゅるでかわいい！と思い、購入しました。

色味はくすんだコーラルカラー。唇に乗せるとちゅるちゅる感がなくなり、マット寄りのシアーな発色になります。手に乗せた時のちゅるっと感に一目惚れし、購入したため、少し残念でした。

イエベ秋ですが、春よりのメイクをしたい時に使用しています。

かなり保湿力があり、唇が荒れることはありませんでした。
次回は事前に調べ、ツヤ系のリップを購入したいと思います。

詳細をみる"
"912のホワイト使用中。
唇弱めですぐ乾燥してしまう人間からすると保湿力はいまいち。
単体で保湿メインで使用するより、下地として使う方が良いかもしれません。
気分は上がりますがリピはないかなと思います。
詳細をみる"
"派手過ぎず地味過ぎず、塗り心地も良いです。
ひと塗りではナチュラル。重ねればより発色の良さが出ます。
今回は肌馴染みの良い色にしましたが、色のバリエーションが多くて悩みました。
次に買う時はもう少し明るめの色にも挑戦してみようと思っています。
詳細をみる"
"922 潤いながらしっかり発色し、肌をワントーン明るくしてくれます。

赤リップに限りなく近いパッションピンクという表現が一番しっくりきます。
わたしは赤リップと認識して使用しています（笑）！

とってもかわいい色味で、
一度塗りでオフィス使い、塗り重ねでプライベートに◎
私はくっきり発色が好きなので何度か重ねています。
　　　
乾燥肌の私には、
とにかく潤いが持続する点がありがたいです…！

また、色持ちも非常に良いです。
食事後に塗り直す際にも唇全体に少し赤みが残っています（＾＿＾ｖ）
詳細をみる"
"シアーかつ薄づきの発色で複数回塗ることで調節できるのはいいのですが、唇の皮やシワに色が溜まることが気になります。
個人的には皮やシワに色が溜まらないことをメインに探していたので、その点が残念でした。
タッチアップせずにネットで購入してしまったので、やはりタッチアップは大事だなと思いました…
詳細をみる"
"2024.11.17購入
914 ナチュラル チャーム

914 ナチュラル チャームの特徴
黄み寄りの色味
明るめのトーン
ソフトな発色
くすみを感じる発色

やわらかいキャラメルベージュ。
紅茶のようなやわらかいキャラメルベージュカラーが、イエベ秋にぴったり合うと思います。
淡くソフトなやさしい色合いが肌になじみが良く
使いやすいです。


色のトーンは明るめですが
重ねるごとにくすみ感や色の深みが増します。
落ち着いた仕上がりで大人女子向けのカラーです。
詳細をみる"
"ずっとこのリップが欲しいなぁと思っていたんだけどホリデーシーズンのパッケージに惹かれて
やっと購入しました♪♪


シャネルのリップはジャータイプの物をつかっていて
保湿感が素晴らしかったのでコチラにも期待しましたが、うーん保湿力はそんなに無いかな…。

ただ見ているだけでテンション上がる
このビジュアルは最高なので私的には
満足です♪♪♪

詳細をみる"
"928ピンクディライトを購入。

薄付きですが、唇全体をもちっとしっかり保湿して整えてくれる優秀なアイテムです。
単品でも、ベースとしても使えます◎

白とゴールドのパケも高級感あって可愛いのと、
白のパケは珍しいのでポーチの中でもすぐに区別がつきやすくその点も良いです。

リップベースとしても優秀だなと思うのが、
薬用リップなんかだと、唇の表面を上滑りという感じがするのですが、
こちらは前述の通りもちっとしていて、重めというか唇をしっかり保湿してくれます。
それもベタベタするわけではないので、次につける口紅、グロスに影響もなく、
この絶妙なバランスが流石シャネルだなと感心してしまいます。

リップは手軽に試しやすいし可愛い色、質感が世の中にいっぱいあるので
色々試したくなるのですが、一番満足度が自分の中で高く、唇が荒れにくく自分に合ってるのはシャネルかなと思っています。
無くなったらまたリピートしたいです。
詳細をみる"
"ドリーミーホワイトを、リップケアとして使用。乾燥することなく使いやすいです。ラメが入っているのでこれ1本でもかわいいです。職業柄、まだマスク生活なので朝出勤前に塗っていますが乾燥しなくて良いです
詳細をみる"
"このシリーズがとても大好き。季節やメイクや服装に合わせて使いやすそうカラー3色くらい愛用しています。テクスチャがすごくすき。グロスを足さなくてもうるうる感があるし、ルージュの潤いでもありながら自然な感じ
詳細をみる"
