read
"初めて使いました！
良い意味でベタベタです。
詳細をみる"
"小田切ヒロさん買いです。
リピしてます！
プルプルになって乾燥知らずな
唇ができます！
詳細をみる"
"ニュートラルカラーでボリューム感たっぷりのグロスを探していましたが購入して良かったです。
しっかり密着するタイプで食事してもあまり落ちていませんでした。
詳細をみる"
"1stライトスプリング2ndライトサマーです。
ライトスプリングに合うとよく見るので買ったのですが、塗っても色があまり分からずでした、、、私の唇の主張が強いだけかもですが
あと風が吹けば唇が髪の毛まみれになります。
詳細をみる"
"塗ると、ぷるぷるの発色がとにかくかわいいです

色もちは飲食して、ちょっと残ってる感じです。

濃すぎず薄すぎずちょうど良いです。

ブルベ夏さん、おすすめです！
詳細をみる"
"色も可愛く、潤うので気に入っています。
詳細をみる"
"2つ持っています。
今回購入したのは、バニラ30。甘めの香りと優しい色合いが特徴です。
バニラ30は日中唇が乾燥した時に、さっとノーミラーで塗るのに使っています。優しい色合いなので下に塗ってあるリップともケンカしないし、多少はみ出ても構わないところが使いやすい！
コロンとした見た目も可愛いですよね、韓国コスメのパケはお金かけてあるなー、満足度が高いなと思います。
詳細をみる"
"口コミの評価が高かったのでアットコスメショッピングにて購入しました！

いつもはグロスは使わずRMKのデューイーメルト リップカラー05のみですが、唇の乾燥が気になりましたのでグロスを購入しました！

ティントを付けると唇が荒れてしまうのでグロスタイプにしましたが特に今のところ荒れてはいません。
痒みも出てないです。

発色は70%なので濃いめですが、赤茶系なので派手に見えず良い色味でした。

保湿効果もきちんとあって膜感があります。

匂いは結構甘いため、好き嫌いがあると思いますが
私は無香料でもいいかなと思う匂いでした。
可愛いらしいブランドイメージもあると思います。

時間経つと匂いは気になりませんでした。

このお値段で発色可愛かったのでまずまずかなと思います^_^
詳細をみる"
"YouTubeで紹介されていました。お手頃で可愛いのですが、正直期待してたほどではありませんでした。唇が荒れたりすることさありません。普段使いにします。
詳細をみる"
"かわいすぎる
詳細をみる"
"使ったら数時間後には唇が荒れ出してなかなか治らない…
私には合わなかったみたいです…。残念。
甘い匂いで付けたらぷるぷるになります。
詳細をみる"
"すごくツヤツヤになります。
もともと唇が赤いのでこのリップだけで十分でした。
詳細をみる"
"塗った瞬間うるうるになります！
元々唇が薄く悩みでしたがこれ塗るとプルンプルン！ボリュームアップです！ペンシルタイプのリップで縁取りしてこれ塗ったらとてもよかったです
口に入った時の風味がちょっと気になるかなって感じです、、お花のような
グロスタイプにしては持ちはよかったです！！
詳細をみる"
"いつもはどのリップであっても夕方には皮がバリバリになってしまっていたのですが、こちらの商品は荒れずに使えました!
保湿される感じが良いです。
もっと表面がペトペトするかと思っていましたが、意外とそうでもなかったので嬉しいです。
青みが強すぎることもなくシアーな仕上がりでとても使いやすいカラーでした。他の色も試してみたいです。
個人的に、ブルガリアヨーグルト(いちご)のようなベリー系の香りがかなり強く感じます。マスクをしてると匂い酔いしそうです。その点がなければ星７です。
詳細をみる"
"SNS等でよく見かけており気になっていました！
ブルベ夏なのでレビュー等いろいろ参考にしてヨーグルトを購入！とても綺麗な白味ピンクという感じです。
ただ顔が薄いこともあり、これ1色では物足りなくて顔がボーッとするので重ね付け必須かなとは思います。
詳細をみる"
"かわいい！
詳細をみる"
"おもったよりも色づきましたが つやっつやで、香りも美味しそうで良い感じです。
詳細をみる"
"毎日使ってます！いい味がします笑笑
マットよりはツヤ！って感じです！
詳細をみる"
"まず、リップ自体の形も可愛く使うたびにテンションが上がる。
使っていても、くちびるがうるうるプルプルになるのでお気に入りです
詳細をみる"
"若い子向けと思っていたんだけど、試してみたらヨーグルト70の色味がドンピシャ過ぎて……

色持ちははっきり言ってそんなに良くないです。でも本当に色が可愛い！！

気づいたらポーチにいれてる。
多分なくなったらまた買うと思う。
詳細をみる"
"色がたくさんあって悩みましたが、口コミの情報を参考に選びました。色は満足でしたが、つけた感じは他のものに比べてすごくよいとまでは思わず、普通のグロスという感じでした。とりあえず最後まで使ってみたいです。
詳細をみる"
"これ大好きです！！
艶もありまぁまぁもちもいいので
どこのリップ？って聞かれます。
イエベ春よりの秋。
この二つの色が好きです
詳細をみる"
"リピートです！！！色もかわいい！
詳細をみる"
"自然にボリュームがある唇に見えて、カラーも馴染みよくて可愛いです。

ツヤツヤすぎるなと思うのでかるくティッシュオフして使ってます。
詳細をみる"
"うるうる感がすごいし色も可愛くて気に入りました
詳細をみる"
"元の唇が厚みがあり、コンプレックスがあります。
流行っていたので購入。
こちらは塗るとぽってひとし、ボリューム増します。
香りはとにかく甘い。
乾燥はしなくていいけど、色は塗ってもほぼ落ちました。グロスだからそこまで高発色ではない。
私はリピなしかなー。
若い子が来ると可愛いけど。
詳細をみる"
"1stクリアウィンター
2ndブライトサマー

とてもに似合う色に出会えました！
質感は少し重めで、こっくりぬれます。
詳細をみる"
"ずっと気になっていて韓国旅行の際にオリヤンで購入しました。

本当にこのグロスでしか出せないガラスのようなちゅるんと感があります。
他にもグロスっていっぱいあるのにこれでしか表現できない見た目は本当にかわいいです。
その分グロスなので色持ちはほとんどなし。
付ける場所やタイミングは選びますが、落ちても大丈夫な時に塗りたくなるそんなかわいいグロスです。
詳細をみる"
"とにかく色味とツヤ感が可愛いグロスです。
ぷっくり見えて、塗るだけで一気に可愛い唇になります。

時間が経てば多少は落ちますが、乾燥を感じることはなく、使い心地も良いと感じました。
パッケージの見た目も可愛く、持っているだけで気分が上がります。
詳細をみる"
"付けやすくベタベタしないのが良いです。
色の持続力は思っていたほどなかったです。
詳細をみる"
"イエベ秋に似合うカラーでした。ツヤ質感で結構ベタベタ系ですが唇に塗るとしっとりするのでパサパサの時に塗っても潤います。ストロングオータムには血色感と艶感のどちらも叶えてくれてすごく良かったです。色味は赤茶色っぽいですが発色は普通で自分の唇の色を透かして発色するのでそれなりに自分の唇に色があった方が思った発色になると思います。
詳細をみる"
"フィー 3Dボリューミンググロスは、カラーごとに濃度が選べるのが本当に便利で、自分のメイクに合わせやすいと思います。ベタつき控えめで、唇に膜を張るようなツヤ感が続いてくれるところが最高に気に入ってます。ボリューム感は出るのにやりすぎ感はなく、大人でも使いやすいと思います。単品でもリップの仕上げでも使えて、本当に使えます！
詳細をみる"
"ちゅるんとした印象！
乾燥はもちろん気になりませんでしたが、色味は長持ちしてくれませんでした。何度も塗り直す必要はありましたがコンパクトだし塗りにくさもなくて使いやすいです♪
詳細をみる"
"店頭で色を確認して購入！とってもかわいいお色味です
詳細をみる"
"自称イエべ秋なのでイエべ秋が使えそうな2色を購入しました。
2024年にfweeアジト東京でスコッチ30%、2025年にAmazonで日本限定色のピーチウーロン70%を購入しました。
どちらも可愛い色味ですが並べてみると30%と70%の違い、色味の違いがわかりやすかったです。

どちらも可愛いですが、ピーチウーロンは少し明るすぎピンクすぎ、スコッチは重ねすぎると暗くなってしまうので、下に塗るリップの色や重ね塗りの回数などに気をつけています！

ボリューミンググロスとある通り、結構ぽてっとなるような重みで量感は調整必須です。
唇の皮剥けや乾燥は気になりません。
風が強い日は唇についてしまうので髪の毛が長い方はお気をつけください。

私はこまめに塗り直すタイプではないのでこれ一本だと唇の色味が消えてしまうため、手持ちのティントリップにプラスしてこのグロスを使用しています。
もちろんティントではないのでご飯を食べたり飲み物を飲んだあとの塗り直しは必要です。

コロンとしたフォルムが可愛いなと思っていますが、小さいポーチにリップを入れると結構幅を取ります笑

ピーチウーロンは紅茶？、スコッチはほんのり甘い香りがします。
どちらも強くは無いですが、苦手な方もいらっしゃると思います。

リピ買いはするかはわかりませんが、買って後悔はしませんでした！
見た目や色がとても可愛いので、持っていて気分は上がります^^
詳細をみる"
"店舗で見てからこちらで買いました！！
色がほんとに可愛いです！イエベなのかな？
詳細をみる"
"めちゃくちゃ可愛くて、乾燥しにくいです。
30%なので、仕上げとしても塗れます。
詳細をみる"
"匂いが結構するかも

無香料があったらいいなと思う

乾燥してる時につけるとカサカサがとても気になるので、意外と使いやすくないと思いました。

唇の調子がいい時に使ういい
詳細をみる"
"マットリップに重ねたくて購入しました！
久しぶりのグロスですが、デロデロにならずに使えてプルプルになるのでいいのですが、色味が公式のスウォッチよりも青みっぽかったのと香りが外国のお菓子みたいな甘い強い香りでした、、！
香りが気になる方は、店舗で確認必須だと思います！

アットコスメさんでもミニサイズの販売があったらいいなあとも思います！
詳細をみる"
"フィー 3Dボリューミンググロス、本当にかわいい！！発色最高です。
ひと塗りで唇がぷっくり見えてくれるところも気に入ってます。

とろっとしたテクスチャーで、密着感もしっかり。縦ジワも自然にぼかされ、ツヤだけがしっかり出てくれます。30％はナチュラルでデイリー向き、70％は存在感UPで気分を変えたい日にぴったりな気がします。

手持ちリップに重ねても可愛く、使い方の幅が広いので本当に使いやい。他のカラーも揃えたいと思います。
詳細をみる"
"ティントではないので全く落ちない訳では無いけどツヤは結構残ります
詳細をみる"
"落ちないリップにはまっていましたが乾燥が気になりだしたのでうるおいを求めて辿り着きました。その中でもブルベ冬に合う色を調べてカラント70%を購入。
まさにブルベ色そのものって感じでした。香りがきつめなのが気になりますが、慣れれば問題ないかな。色落ちはするけどグロスの名残りで見た目も潤ってる感がキープできてる気がします。
ブルベ冬の色を探し過ぎて似たような色のリップが増えてしまったので、ニュートラルの色を調べてリピートするのもありかなと思います。
詳細をみる"
"とにかく色が可愛い！
テクスチャーは重ためだしべたっとするけどグロスはどれもそんなもんだし可愛さが勝ち。
詳細をみる"
"よい！
詳細をみる"
"バニラ70%
単体だと少し色が薄いかもしれませんが、
オペラのリップ（モーヴ）に重ねるとあまりにもかわいい。
多幸感がある色味に、ぷるっと唇が見える感じもたまらなくかわいいです。

エンドゥ70%
バニラ70%がかなり自分の中ではハマったので、
こちらも購入。
赤色のニットにも合いますし、黒色系の服を着る時もこれを塗ると印象が変わりとてもいいです。


久々に新しいリップ買いましたがよかったです。
詳細をみる"
"アットコスメの質問で1番回答が多かったのがこちらの商品

色かけが多くていろんな種類買うつもりでしたが、少ししか買えず…

オススメで1番多いの納得でした
ベタベタせず、口紅の色のニュアンスチェンジにも使えてよいです
詳細をみる"
"縦皺が目立ちにくくぷるん、ちゅるんとした可愛い唇になります。バニラ70を買いました。
コスパもいいし容器も可愛いし40代ですがつけれます。単品でもいいですが、リップクリームの色付きを下に塗ってからつけてます。
詳細をみる"
"プルプルになりますが、
思ったより味？匂い？が少し残る感じがして、唇に乗せると気になります。
また乾燥してる時につけるとカサカサがとても気になるので、意外と使いやすくないと思いました。
唇の調子がいい時に使うと可愛いと思います！
詳細をみる"
"パーソナルカラー
1st ブルベ夏／2nd イエベ春

購入色：カラント70%

パッケージやリップブラシは紫が強めで、見た目は少し攻めた印象ですが、実際に塗ると意外と肌になじみます。
紫みを感じるカラーが透明感を引き出してくれて、プラムリップのような発色になりました。

唇の縦ジワが目立たなくなり、ぷるっとしたツヤ感が出ます。
ティントではありませんが、軽い飲食程度なら全て落ちることはなく、血色感だけが自然に残る印象です。

価格も手頃なので、他のカラーも試してみたいと思いました。



追記：キャンディ70%を追加購入

青みがかったビビットピンクがとても可愛いです。
唇にのせるとピンクレッドのような発色になり、ブルベには特に相性が良いカラーだと思います。

顔色全体がパッと明るく見え、多幸感のある仕上がりになります。
こちらもツヤ感がしっかり出て、ぷるつや唇に仕上がります。

キャンディ70%は「唇が主役」になるカラーなので、
より肌なじみの良いカラント70%とシーンに合わせて使い分けたいです。
詳細をみる"
"バズっていた理由が分かりました！塗るともっちりしていて、唇の皺がなくなります。ちょっとベタベタしますが、その代わり唇はテカテカです。塗ってティシュオフをしてを繰り返していたら、食べた後も色が残っていました。
詳細をみる"
"多くのレビューで高評価だった通り、非常に使い心地の良いリップでした。保湿力が高く、時間が経っても唇が荒れる心配がありません。私は他のリップカラーに重ねてニュアンスチェンジを楽しんでいますが、内側から潤ったようなプルプル感が出るので重宝しています。
詳細をみる"
"久しぶりにグロスを購入しました。
私の顔色的にハッキリとした色味の方が合うので、こちらを選びました。

私はNARSのアフターグローセンシュアルシャイン リップスティック888 DOLCE VITAの上に重ねるのが一番好みの色味に仕上がる気がします。
【画像は重ねています】

チップの形も塗りやすいです。
詳細をみる"
"バニラ70%を購入しました。色や艶感はとても好みで大満足ですが、持ち運ぶことが多く使用しているうちに容器の作りなのか少し液体が周りについてしまうのが気になります。。見た目はとても気に入っているのですが、容器の改善がされたらまた購入したいです！
詳細をみる"
"コンパクトで可愛いフォルムがお気に入りです。
小さなチップではみ出てしまうことなく縦皺にもしっかりと入り込んで綺麗な色味でした！ティントではないので色の持ちはかなり悪め。でも乾燥には悩まなかなったので気に入ってます。
詳細をみる"
"手持ちのマットリップに重ねるために、ほぼ色のつかないグロスが欲しくて購入。
少しでもプランプ効果のあるものは荒れてしまうので、
荒れにくく綺麗なツヤで見た目も可愛いこのグロス気に入っています。
詳細をみる"
"RMKのリップを塗って乾燥してきた頃にこちらを付け足します。プルプルで潤うので毎日の必需品です！エンドゥ30%はいちごみたいな色で、顔色が明るく見えておすすめです。
詳細をみる"
"口コミ通りでとてもうるうるの唇で、自然な色合いになるので仕事中も使いやすいです。
詳細をみる"
"付けるとムチッとしていい感じになりました！
詳細をみる"
"うるうるで色も可愛い
詳細をみる"
"付けたては可愛い色でプルプルの唇に見えますが、しばらくすると色味は落ち着き、元々紫がかった私の唇は顔色が悪くなります。
なので、先にリプモンや他のティント等で好きな色に唇を擬装してからこちらを塗ると、ツヤが長持ちして乾燥を防ぎ、いい感じに長持ちします。
それと、いい香りがします。
何だろう？甘いお菓子みたいな香りかなぁ。(うちの子は、海外のキャンディの匂いと言ってましたw)
匂いに敏感な方は、サンプルで確かめた方が良いと思いますよ。
詳細をみる"
"リップを選ぶ時は乾燥しにくいが最重要なのですが、
乾燥せず、潤いが続きます！
色味も可愛いのでお気に入りです。
詳細をみる"
"唇がちゅるちゅるになれる！
今やなくてはならない一品。ただ重ねすると少し皮向けしやすいです。
詳細をみる"
"発色よいし、ぷるんとします！リップとグロスが一緒になったかんじ。
詳細をみる"
"今更ながら初めて使ってみました。バニラ30%を購入。これまであまりグロスを使ったことがなかったのでベタベタ感は気になりますが、色味はとても良いです。リップが濃くならないので、カジュアルにメイクしたい日はこれだけで良いなと思いました。
詳細をみる"
"よかった
詳細をみる"
"うるうるする皮剥けしないグロス
使ってるうちに液漏れするようになり一度手放しましたが、とにかく色がかわいいのでリピ買いした
詳細をみる"
"リピ3回目です。

落ちにくいというわけではないですが、とにかく縦皺が消えてふっくらボリューミーつやつやになります！

塗り方もテクニック要らずで可愛い唇になれるので、落ちにくさを意識するのであればマットリップだったりを塗ってから上からfweeを重ねると可愛くなると思います。

どの色もパーソナルカラー関係なしに可愛いので全色制覇したいです。
詳細をみる"
"つやつやぷるんぷるんの唇になれます！
流行ってるので気になって買ってみたらちょーよかったです。
縦ジワや乾燥、皮向けが目立ちにくいくらい上にぷっくり乗ってくれます！
粘膜カラー（より少し濃いめの色）が大好きなのでバニラを選択(^○^)上に乗ってる感があるのでグロスっぽい感じ！けど喋ったりしてもベタつきはそんな無いから良いです
詳細をみる"
"リップメイクの仕上げに艶が欲しくて
こちら購入しました！
コロンとした形で持ち運びにも可愛いので
気に入ってます。
詳細をみる"
"グロスのかたちがとてもコロンとしていて可愛い！
仕上がりも少し透け感があっておしゃれでかわいかったです。

ただ、唇がべろんべろんになってしまったので敏感な人は気をつけた方がいいかも！
でもかわいいから保湿しながら使う！
詳細をみる"
"ツヤ感と色が完全に自分の好みだった。
詳細をみる"
"これ一本でウルウルになります。
さらにマットリップの上から塗ると縦皺が目立たなくなって綺麗に見えます！
見た目もかわいいし集めたくなる！！
詳細をみる"
"カラーはB11タロ 70％で、とっても可愛いカラーでした。
ティントではないので、少し取れやすいですが荒れやすい唇でも大丈夫でした。
詳細をみる"
"ぷるぷる唇になるグロス。ベタベタしすぎないから良いです。
詳細をみる"
"フィー 3Dボリューミンググロス b01 バニラ

まず「30％／70％で濃度が選べる」というコンセプトが新しくて面白い。
同じカラーでも仕上がりの印象を変えられるので、なりたい雰囲気やシーンに合わせて選べるのが魅力です。
b01 バニラは肌なじみのいいナチュラルカラーで、すっぴん風メイクからしっかりメイクまで幅広く使いやすい色味。

唇にのせるとツヤ感がとにかくきれいで、自然にボリュームアップして見えます。
縦ジワも目立ちにくくなって、ぷるんとした立体感のある仕上がりに。
ベタつきすぎないのにうるおいはしっかりあって、時間が経っても乾燥しにくいのが嬉しいです。

30％はナチュラルで透明感重視、70％はより存在感のあるツヤリップになる印象。
単体使いはもちろん、手持ちリップに重ねても可愛く仕上がります。
ツヤ・ボリューム・立体感を一気に叶えたい人にはかなりおすすめのグロスです
詳細をみる"
"エンドゥ70％
店頭で３０％と７０％を試してみたら違いがあまりわからなかったので７０％にしてみました。
でも実際付けると赤が濃いです。３０％にすればよかったかな。
これ単品では赤すぎるので、他のリップの上にグラデーションで重ねてますが、可愛いです！
ぽてっとした感じでやや重いですが、冬でも乾燥しないのが良いです。
ただ、色が濃いせいかカップにはべったり付きます・・・
詳細をみる"
"ぷるぷるにはなるのですが、甘い匂いが独特でくせがあるなと思いました。
グロスの塗り方があまり分からずまだ使いこなせていませんが、グロスのプルプル度は皆さんが言ってる通りです！
詳細をみる"
"fweeアジトへ友人へのプレゼントを買いに行ったついでに、自分用にも購入。
唇が荒れやすいのでティントやマット系のリップは使えないものが多いですが、
こちらは塗った瞬間だけ若干ピリピリしますが、しっかり潤うので今のところ荒れずに使えてます。

30%だと私の唇ではほぼ発色しませんでしたが、膜が張ったような艶と
ボリューム感が出て、縦ジワが目立ちにくく、グロスとしての役割は充分でした。
色付きリップに重ねて使うとほんのりブラウンのニュアンスチェンジに◎

香りはキャンディーのような、人工的な甘いフルーティーな香りが結構強いので、
においに敏感な方は店頭で確認されるのをおすすめします。

パケがころんとしていて、置いてるだけでとにかくかわいい。
アジトでのシールデコも５分あっという間だけど楽しかったです。

持ち歩きにはちょっとかさばるけど
それでもやっぱり見た目がかわいいとそれだけでモチベーション上がります♪
詳細をみる"
"私はよくグロスを塗ると唇がガサガサになってしまうのですが、ずっと潤いが続き使いやすいです。
透け感があるので、手持ちのどんなリップにも合います。
詳細をみる"
"唇の縦じわが目立たなくなるし、ぷるっとした感じが長く続くのが良い。
詳細をみる"
"唇がぷるぷるになりました！
色味もナチュラルでとても可愛いです

少し苦手な匂いがしますが、そこまで気にならないので使い続けようと思います！
詳細をみる"
"パーソナルカラーはブルベ夏とイエベ春をまたいでいます

私にはドンピシャの色味でした。
また、一番期待していた唇の縦じわ消し効果もバッチリ！
厚みのない薄めの唇ですが、ボリュームアップして見えるムッチリなツヤが出ます。

色もちも良ければ最高ですが、あまり持ちません。
でも良いです！
詳細をみる"
"思っていたよりテクスチャーがもっちりとしていました。そのおかげか口コミ通り唇の縦線は消えて良かったのですが、コップ類にも結構ついてしまいます。
また匂いが結構するのと、欲しい色が人気カラーだったのか在庫がなかったのが残念でした。
発色は良かったので、欲しい色が入荷されたらまた試してみるかもしれないです！
詳細をみる"
"ぷるんぷるんのくちびるになれます！
色もかわちい
ブルベです！
詳細をみる"
"話題になっていたので気になり、
しっかり発色しそうな70％を購入。

つけたてのツヤとぷるっとした仕上がりは可愛く、
グロス感たっぷりで唇が立体的に見えます。

ただ、色持ちは正直かなり弱い。
飲み物を飲むとカップへの色移りするし
すぐ落ちてしまいます。
そのせいで何度も塗り直しが必要。

容器はとても可愛いものの
少し大きくて重めなので、
持ち歩きにも不向き。

甘い外国のお菓子のような香りが強いです。
時間が経っても残る点は好みが分かれそう。
詳細をみる"
"めっちゃかわいい匂いだけ残念
詳細をみる"
"縦ジワ消える!!ちゅるちゅる唇になれる!!保湿されてる感じがして凄く好き!!
グロスで、更にもったり質感なので髪の毛に張り付いてペトペトするのはしょうがないかなと。
星を減らしたのは、夏に使用したら蜂が寄ってきそうなかなり強くて甘い匂いです(蜂アレルギーを持ってるので、もし刺されたらどうしようと敏感なだけかもですが…)
他は全て満足の商品なので蜂の居ない時期は他の色もリピします!!
詳細をみる"
"塗った瞬間から唇の縦じわが消えてびっくりしました！
匂いは甘めで美味しそうなにおいです笑
ツヤツヤに見えるのでまた別の気になる色があったら買おうかなぁ
詳細をみる"
"使いやすい。落としてしまったのでリピートです。

つけてからティッシュオフして使うとメンズでもナチュラルな発色で使いやすいかも。
詳細をみる"
"艶感が1番好きなリップです。
詳細をみる"
"噂どおり色味はとても可愛かったです。ただ少し落ちやすいので下地のリップは必須かと思います。
詳細をみる"
"店舗に在庫がなかったので、通販で購入！口に乗せるとぷるっぷるツヤツヤの唇になれますバニラ70はTheピンク！ではなく少しベージュ味があるので誰でも使えそうな、自然だけど確実に素の唇よりは盛れる色ですでも口コミにある通り色落ちは早いかなり早かったので星4です仕上がりは可愛いので、すぐにお直しできる場面ならおすすめです
詳細をみる"
"SNSでオススメしてる方の動画が流れてきて、周りの皆も(･∀･)ｲｲ!!と言ってる。と言っていたので、その言葉を信じて購入。

最近の話題になるリップはどれも素晴らしくて遜色ないので、これもそのひとつかな?なんて勝手に思ってました。

塗った瞬間…
なんだこれーーーーーーーーーーーーー！！！！！
過去イチなんですけどーーーーーーーー！！！！！
えー！！！ぷるっぷるーー！！！！つやっつやーー！！！！ピンク色かわええええええええ！！！！いい香りーーーーー(あ、でも香りは甘?いフルーティな香りで好き嫌いありそうと思いました、私は好き)

単体だとすぐ落ちちゃうけど、仕上げのグロスとして大活躍しています。

ストックも何本か買おうと心に決めたのでした。
詳細をみる"
"つけた瞬間、可愛い！ってなります
持ち良くないと思うので、めかしこむときとかに良さそうです
詳細をみる"
"とっても使いやすいリップだったからもっと早くから使えっておけばよかったと思いました。
ぷるとした唇になるし美容液成分もしっかり入っているから唇が荒れたりする事がなかったです。
色味が可愛いのばっかだから買う時にかなり悩んでしまいましたがハズレなしのリップ！
詳細をみる"
"うるツヤで◯
詳細をみる"
"重ねづけするのに今どきな色のかわいいグロス。もちは普通だけど、とにかく、可愛い！
詳細をみる"
"唇が乾燥しやすいのでしっかり保湿されるのが良いです。
詳細をみる"
"SNSで話題のリップグロス。友人にもオススメされたので、ヨーグルト70%を購入しました。

ブルベの私にはナチュラルなピンクに仕上がりました。仕上げのグロスとして使用するタイプで落ちにくかったです。

塗り直し回数が多いと皮が剥けやすいので、しっかり保湿してから塗ることをオススメします。落とした後に、普段より乾燥しやすい感じがありました。

発色は好みなので、塗り方を色々試してみようとは思います。
詳細をみる"
"色味もつけ心地もとてもナチュラルですがめっちゃぷるぷるになってかわいいです
若い人向けかと思いきや30代でも全然使えます
持ち運びしやすいし形が可愛いです
保湿されるので冬におすすめです
詳細をみる"
"大人気のこれ、気になったのでメガ割で安くなっているタイミングで購入しました。

正直あまりピンとこず、、普通のグロスです。割とベタベタしますし髪の毛めっちゃくっ付きます。伸びも良くない。なにより容量が少ない？のか、チップがカスカスです。使いずらい…
なぜ人気があるのかわかりません。ミルクタッチのほうが好きかな。わたしにはあいませんでした。
詳細をみる"
"かなり濃いめの色です。唇全体に塗ると平坦でのぺっとした印象になってしまうので、薄めの色を塗った後真ん中に乗せてます。ねっとりしてるテクスチャのため正直元の唇の状態が悪いと余計荒れて見えて綺麗に乗らないです。次は薄めの30%も試そうかなと思ってます。
詳細をみる"
"初めてこちらのリップを買いましたがまあまあでした。
色味は可愛いのは多かったので自分の好きな色があるとは思いました。
ただ私の唇に合わなかったのか荒れてしまう事が多かったのでリピはしないです。
詳細をみる"
"唇がまじトゥルトゥルになる！
詳細をみる"
"むちっとして可愛い唇が作れます！
香りが甘くて、そこだけ好き嫌い別れるかもしれません
詳細をみる"
"うるうるちゅるちゅるで色味も可愛いし最高です
ただ風が吹いたときに髪の毛が付きやすいのが難点です
詳細をみる"
"とっても塗りやすくて縦皺が気にならずに仕上げる事ができるので縦皺が目立っている人には特におすすめです！
しっかり保湿もされて艶も出てぷるっと感の物足りなさなく使えるので乾燥時期にはこれ一択！
詳細をみる"
"私の人生リップです(リピ6本目)
過去に購入した色はキャンディ30、バニラ70、ピーチ70、ヨーグルト70、ローズヒップ70です。
パーソナルカラーは自己判断で1stスプリング2edサマーで特にピーチが一番お気に入りです
30%は思ったより薄づきで質感、重ね塗り目的でしたらおすすめです！しっかり色味を感じたくて、1本で完結させたい方には70%をおすすめします> <
個人的にこちらのリップのお気に入りポイントは、何よりも質感！ちゅるちゅるすぎる！結構ポテっとしていて立体感がすごい！デメリットは風が吹いた時とかに唇に髪の毛が張り付くところです。。。
ですがそれ以上に可愛いので毎日使用しています
こちらの天才リップに出逢えた人生に感謝
詳細をみる"
"以前メガ割にてソルベ70%、スコッチ30%を購入。
容器がかわいい。素の唇に色がある方です。

ソルベ70のほうが使用頻度が多いと思っていましたが、濃く発色するので30%でも良かった。
可愛い色なので唇を派手めにしたい時に部分的に使います。

スコッチは思ったより落ち着いた透明感のある茶色っぽい赤色に発色して、日常使いに勝手が良く、2本目を購入しました！
服装を問わずに使えるため、なかなか気に入っています。

リップのぺったり感はあり、髪に貼り付くことが多々ある点と落ちやすいところはマイナスかも。

唇がぷっくりして見えるので、気に入りました。キャンディのような甘い匂いがありますが、不快感がある匂いではないです。
詳細をみる"
"見た目が可愛いので購入
色味も可愛いです
詳細をみる"
"少しの量でも伸びが良くて唇全体が自然にトーンアップして、プルプルになりました！桃の甘い香りもすごく好みです。
詳細をみる"
