read
"ブライト夏春のニュートラル民です
買ったはいいけど青みが強すぎるリップに重ねるのにちょうどいい！
塗りすぎるとテカテカになるけれども、それでもラメがかわいくて許せます（？）
保湿力も高いです！
繰り出し時にカチカチ音がするのが不良品かと思ったけどホームページによると通常の仕様らしい、、
詳細をみる"
"艶感を一日中しっかり保ってくれるので
リピートしています、
詳細をみる"
"すごくいい色で、ツヤが出てピッタリでした！
落ちにくさがもう少しあれば◎
詳細をみる"
"色無しでこのお値段と思ったのですが、評価が良いのでポイントも貯まってたので買ってみました。このリップを使った後に色付きリップを使うと断然発色が良く、１日中しっとりです。お値段もうちょい安ければなぁ‥
詳細をみる"
"2026.1.21
評価下げます
可愛いパッケージで潤いも続くのですが
私には合わなかったみたく
唇の皮が剥けてきてしまいました
残念ながらリピはないです

2025.1.8
イヴ・サンローランといえばリップ！ということで
今までリップは色々合わなくて大変でしたが
購入してみました

塗った瞬間、ツヤ凄いなって
サンローランのリップはSPF対策は無しとの事で
日焼け止め対策のあるリップの上から塗りました
うるおい補給として

持ちの検証はまだですが
使い続けるほどいいとの事で
使い続けてみて
唇の荒れが少しでも解消されればいいなと思います

唇のカラーははっきりしている方で
透明なこちらでも十分
グロスよりテカテカしていなくて◎

見た目も可愛いし
リップ出すよりパッケージも可愛いなと思い
今回こちらを購入してみました

カラー付きも試してみようかなぁ
詳細をみる"
"リップの中では発色が良い方と公式サイトに記載がありましたが、発色が足りず色がつきません。かなりシアーで元の（素の）リップの色の影響が大きく出ます。正直もう少し発色して欲しかったです。
ツヤや保湿感、使用感は大好きなので、グロスと思って使おうと思います。
16 ウォーターメロンハイを買いましたが公式サイト上の色よりも大分薄く、ベーシックなベージュでした。
詳細をみる"
"まじで可愛い顔にしっかり馴染むのに派手になりすぎない
詳細をみる"
"色がかわいかったです
詳細をみる"
"うーんいいんだけどリピートはないかなって感じでした。
YSLってめっちゃかわいいし好きなんだけど合わなくて残念すぎる。
艶感をキープ力が足りない感じするし、乾燥もしやすくて微妙かも？使い切るけどリピートはしなくて良いかな
詳細をみる"
"YSL LOVESHINE CANDY GLAZE
No.3 CACAO NO BOUNDARY
カカオ ノー バウンダリー

高発色の”シロップツヤ”リップ
シロップのようにじゅわっと艶めくキャンディカラー。
次世代ハイブリッド""シロップリップ""

スキンケア成分78%配合。
唇に触れた瞬間から1日中リップパックをしているような夢のつけ心地を実現。
メイクアップもケア効果も欲しいままに叶え、むっちりヴォリューミィでキャンディのような唇は、思わず味見したくなるような仕上がりに。
詳細をみる"
"落ち着いていてどんなメイクにも合わせやすいカラーかとおもいます。特にアイメイクなど他のポイントを華やかにしてリップは落ち着けたいときには良いとおもいます。
詳細をみる"
"塗ると、膜を張ったように保湿してくれます！口紅の下地に使っているのですが、いい感じに乾燥も防いでくれて、荒れることもないので安心して使えています。
詳細をみる"
"母がお気に入りで、3本目です！
塗り心地が滑らかで、乾燥しなくて好きだそうです。
詳細をみる"
"とても保湿力が高く可愛い色味でパッケージもオシャレで持ってるだけでテンション上がります(∀)
詳細をみる"
"保湿力がとても高く、時間が経っても唇が乾燥しにくいところが一番のお気に入りです。
リップケア効果を感じられるような、しっとりむっちりした塗り心地で、縦ジワも目立ちにくい印象でした。

香りはほんのりマンゴーのような甘さがあり、塗るたびに気分が上がります。

色味は、ほんのり青みを感じる赤みピンク。
発色はかなり良く、ひと塗りでしっかり色が出ます。

青みに寄りすぎていないため、ブルベ・イエベ問わず使いやすいカラーだと思います。
あえて言うならブルベ寄りで、私は 1st ブライトサマー / 2nd クリアウィンター ですが、肌が明るくきれいに見えました。

ツヤ感・色味・保湿力のバランスがとても良く、顔全体の印象をパッと華やかにしてくれるリップだと思います。
詳細をみる"
"口紅を塗る前に下地として使用しています。
プルンとした唇が持続し口紅による乾燥がなくなるので
これなしでは、口紅が塗れなくなりました。
トップコートにして塗ってもツヤツヤになります。
見た目も可愛いです。
詳細をみる"
"秋冬にぴったりな色でした。イエベもブルベも似合いそう！
ヌード系のグロスを塗った上にグラデっぽく重ねるのが好きです。
色持ちは良くないかも…？でもかわいいので使いまくります！
詳細をみる"
"このツヤ感とラメも可愛いんだけど色味がどタイプすぎました
詳細をみる"
"02ヘルシーグロウプランバー
2026春限定のパケに惚れ込んで購入しました。
このプランパーは初めてなので、楽しみです。

No.22シマーローズ　2025ホリデイ限定
購入予定ではなかったのに、テスターで一目惚れ。
日常に使える素敵なリップです。
ゴールドのケースは派手すぎて恥ずかしい…

実はラメ入りリップは苦手。
こちらのラメはとても細かいので、あまり気になりません。
むしろ、このラメで立体感が出るように感じます。

使用感は膜の厚みを感じるのですが、見た目は軽やかです。
しっかり潤いを封じ込めてくれてる感じも好みです。

他のお色も気になりますが、今は22を堪能中です。
詳細をみる"
"使ってみてずっと人気な理由がわかりました。
私の基準では正直色持ちは良くないけど(コップにべったりつく)これだけで縦じわ消えて綺麗な唇になれますね。
飲み会よりは結婚式参列に使用したいなと思います。

私は明るすぎず暗すぎない色が得意なブルベ夏・ソフトエレガントです。色選びは満足しています。
詳細をみる"
"知り合いからプレゼントで頂きました！
サンローラン様はさすがにテンション上がります！

気になってるリップの一つではあったのですが、マンゴーの香りがしっかりあると言う口コミをよく見たので手を出せずにいました。そのタイミングでのプレゼント！
ありがたい♪

たしかにマンゴーの香りがあるので、食事する直前とかには使いたくないかなという印象でしたが、そこまで強くはなく、香りが長続きするわけではないので許容範囲！
テクスチャーはややかため。スルスル塗ると言う感じではなくしっかり塗る感じ。保湿力が高いので、リップベースやリップクリーム代わりとしてもおすすめ。

他の方の口コミにもあるように、名前にはプランパーとありますが、ピリピリ感は全くないです！
詳細をみる"
"他のリップを買った時に下地として塗ってくださったので、購入。その後唇が何塗ってもガサガサなくらい荒れていたので保湿用として使用しています。

塗り心地はぺったりして唇に密着している感じが凄いです。
朝塗れば昼までは塗り直すことなく、唇に膜を張っているような、潤っている感じがします。飲み物を飲むくらいなら全然取れないです。

見た目も可愛くて塗るたびに心躍るので、引き続き使用し続けたいです。
詳細をみる"
"No2を購入。店舗でリップをタッチアップしてもらう際に下地として使用されました。無色なのでリップクリームとしても保湿がバツグンで寝る前に塗って午前中もしっとり感が続くとおっしゃっていました。
プランプ効果もあるせいか縦皺が気にならないぷっくりさ！とても気になりましたが、今回は色付きで使用したキャンディグロウバーム6Bを購入。バームもとっても良かったので、より保湿効果の高いこちらを追加購入しました！
どちらも買って良かったです。リップを買うつもりが下地を2個も…お値段高いので?1にしましたが、手持ちのリップとも合わせられるしこの保湿感はリピートすると思います。
詳細をみる"
"プロ診断、1stライトサマー、2ndライトスプリングです。

ツヤを出したい日や、顔全体を華やかに見せたい日に使っています。バームより発色があり、グロスほどベタつかないので、外出前の仕上げにちょうどいいです。

05は一見派手ですが透け感があり、ライトサマーでも重くならない色。唇がぷるっと見えて、メイク全体が明るい印象になります。

02は気分が上がるリップ感覚です（笑）

色持ちは長時間ではありませんが、ツヤが落ちても唇が荒れず、縦ジワも目立ちにくいです。落ちた後も唇が疲れていない感じが好き。

合わないリップだとすぐ荒れるのですが、これは問題なく使えて、ツヤ系リップの中では安心感があります。
詳細をみる"
"塗った瞬間のわずかなムラは、唇を擦り合わせると綺麗に馴染みます。多少のガサガサはなかったことにしてくれるし、保湿感も続くので気に入りました。ただ、落ちると元のカサカサ唇に戻るのでそこは残念。
詳細をみる"
"赤寄りのオレンジが気に入って購入。透明感のあるクリアな質感が良い。落ちにくいタイプではない。香りがキツイと書いている人もいるけれど、私は桃の香りようで気になりません。
詳細をみる"
"ずっと気になってたリップでパケがかわいかったのとホリデーの限定色っていうのが決め手で購入しました
なめらかなテクスチャとつやつやになる感じが気に入ってます
ホリデー限定のカラーはラメがキラキラするので次はラメなし、ラメ少なめの定番色買おうかと思ってます
詳細をみる"
"香りはプランパー同じく、マンゴーのような香りがあります。
香りは好みが出ると思いますが、私は好きです。
繰り出し式ですが、音がカチカチ出るので、戻せないタイプかと焦りましたが、大丈夫です。戻せます(笑)
使用感はややねっとり寄り。リップ自体が柔らかめに見えます。
でも保湿感と艶感はバッチリです。
乾燥とは無縁。
飲むと多少コップに付きますが、個人的には許容範囲です。
飲食後は多少のラメは残りましたが、ほぼ落ちます。

色はホリデー限定のシマーローズです。
青みにも黄味にも寄らずニュートラルな明るめ白みローズカラーに見えます。
塗るとほんのり色づきます。
明るい服や薄めメイクなら映えそうですが、しっかりメイクや暗い色の服だと血色感がもうちょっと欲しくなります。
こちらもピンクやアプリコットのラメがさりげなくチラチラと見えて綺麗です。
ラメはホリデーのプランパーの方が大きいです。
ホリデーのプランパーを重ねるとすんごくかわいいです。
私の唇では、プランパー乗せても発色はあまり変わらなかったですが、ラメがもう素晴らしいです。（BAさんのご提案で、手の甲で見たら良かったので即決しました。）

使用感や香りがすきなので、他の色も欲しくなりました。
ご縁があればまた買いたいと思わせてくれる一品でした。
詳細をみる"
"自分の唇に塗って嬉しくなるリップは久しぶりでした

塗り心地は滑らかでムラなく綺麗に塗りやすいです。
色付きには珍しく香りがあります。
パッションフルーツやマンゴーの香りかな？
強い香りではないですが香りつきなので苦手な香りの人にはきついかもしれません。

ケースがホリデー限定のゴールドで綺麗ですが
それ以上に手の油分がついても油分です！という跡が残らず優秀。

色はなじみやすいカラーですが微細なラメが自分の唇の上で艶と煌めきを魅せてくれて、似合うとかの前に自分の唇、可愛い！と嬉しくさせてもらえるリップです。
流石YSL！となります。

個人的には在庫に出会えたらもう一本追加で買うことも検討中です
詳細をみる"
"YSL好きなのに
リップだけはなぜか荒れてしまう…

塗り心地も仕上がりも良いのに時間が経つと皮向けしたりヒリヒリしちゃうから本当に悲しい…

見た目もおしゃれだし付け心地も良いから合う人にもおすすめ
詳細をみる"
"ブルベの妻にちょっと早めのクリスマスプレゼント。
色白さんには優しいコーラルピンク系。
雪国の色白女性には仄かに柔らかさを増すイメージの色。ケースのデザインも素敵。
詳細をみる"
"カチカチと回して繰り出すタイプのリップです。
ツヤツヤになるリップを求めてこちらを購入しました。
一度塗りだとちょっと物足りないので2、3回重ねてつけています。
一度ティッシュオフしてもちゃんとツヤ感が残るのがありがたいです。うっかり繰り出しすぎないようにだけ注意して使っていきます。
詳細をみる"
"粘膜カラーで、キラキラとラメが輝きます。

大人が使える、肌馴染みの良いキラキラリップはなかなか出会えなかったのでヘビロテしています。
詳細をみる"
"2本目として、こちらのアットコスメさんで購入しました。
はじめての1本目は、百貨店のイブサンローランのお店にリキッドファンデを購入したついでに、すすめられて購入。
口紅を塗る前に、色素沈着防ぐのに良いとすすめられ、ほんまかいなと思いながらも毎日使ってると、上に塗る口紅が綺麗なまま保持され、なんかいい感じなので、
リピートしてしまいました。
下地として使っています。

グロスとしては使いません。ちょっと不向きかな。

グアバ？マンゴー？みたいな薄い香りです。
詳細をみる"
"友人に勧められて購入。色がわたしの顔にぴったりで、血色の良い顔に仕上げてくれるので、愛用してます。柔らかい質感でなので、すぐになくなってしまいそう。リピートしたい。高いけど。プチプラで同じようなカラー、使い心地のものがあればいいのになぁ。。
詳細をみる"
"リップなら、間違いなくYSLです。
詳細をみる"
"ホリデー限定色のシマーローズを購入しました。
ラメが輝いて、とても上品な口元に見えます。キラキラし過ぎないので、どんなシーンでも使いやすいと思います。
パケも豪華なので、持っているだけで気分が上がります！
詳細をみる"
"かわいい色！
うっすらピンクに色づいて場所を選ばず使いやすい。
クリスマス限定のゴールドのパケも素敵で持ってるだけでテンション上がる！
詳細をみる"
"とてもいいです。冬にぴったり。ぷるぷるつやつやになります。テスターで試してから購入しました。
詳細をみる"
"色がめちゃくちゃ可愛いです！
詳細をみる"
"可愛い色です！でも気を付けないと顔色悪くなるのでブルベ向けカラーかも、、？
詳細をみる"
"潤いたっぷりのリップ。色づきは薄めなので私はマットリップに重ねてます。冬の季節、乾燥知らずの唇でいれそう。
詳細をみる"
"海外のリップ特有の匂いは無く、グロスのようなツヤのあるリップです。ラメも入っていてとても可愛いです。
詳細をみる"
"ツヤ系のリップは数えきれないほどあるけれどこのキャンディグレーズは、とろけるような光沢とうるおいの膜感が他より頭ひとつ抜けている感じ。
王道神コスメです◎
デザインも可愛くて限定はさらに惹かれる。。
詳細をみる"
"大好きなリップのひとつです。ひと塗りで可愛い！！食べても飲んでも色落ちしにくいのに、乾燥しにくいところが最高です。程よいツヤ感でどんなメイクにも合わせやすく、繰り返し塗り直さなくていいので日常使いにぴったりです。
詳細をみる"
"No.2のヘルシーグロウプランパーとNo.5のピンクサティスファクションを購入しました。

パッケージも可愛くて、発色もよく、艶感もあり使いやすいです！

唇が荒れていたのでBAさんにNo.2も一緒に使うのをオススメされて2本購入しました。
詳細をみる"
"すっごく可愛い色味で一目惚れ！！！
塗りやすくて、唇も潤う気がするからお気に入り。色違いも何本か欲しいな。
詳細をみる"
"アットコスメの通販で購入しました。
まず色味がとても可愛いです。可愛すぎないピンクなのでどんなシーンにも使え、友達からも大好評でした！
モッチリ、厚みのある塗り心地で若々しい印象に。 決してベタついたり歯に付くことも無いですし、このシリーズ はリピートしたいと思います。
詳細をみる"
"自然な色味で顔と馴染みやすい！
仕事中のナチュラルメイクにちょうどいい！
詳細をみる"
"まず、全身ゴールドが素敵すぎる。
いつも使うリップよりずっしりとした重み。
色味は意外と薄めだけどラメがぎっしり入ってます！
お花みたいな…バラみたいな匂いが最初します！
パケは最高すぎだけど、使うの難しそう！
詳細をみる"
"ゴールドパケに目を奪われ、購入してしまいました。イエベ春の私には、これだけだと青みが強く出てしまい顔色、唇の色が悪い人になりました。下地とパウダーだけで仕上げていたのと、疲れていた事もあるかもですが。
ただ塗り心地は最高でラメがすごーくきれい。唇に立体感が出て、むっちりする感じ。以前持ってたヴォリュプテリップよりは弱いけどマンゴーの香りがします。
手持ちのリップに重ねたら、血色問題なくなりました。このラメ感と立体感に大満足です。パケ買いでしたけど、持っていたリップもまた新鮮な気持ちで使えます。たまたまアットコスメさん見ていて良かった！この出会いに感謝です。
詳細をみる"
"「SHIMMER ROSE」は、ホリデー限定の “キャンディグレーズ系リップ” のひとつ。ローズピンクをベースに、ゴールドやピンクのラメが入った、透明感＋上品なツヤのあるカラー。
発色は濃すぎず、シアーでほどよく。唇本来の質感を生かしつつ、ジュワッとツヤと血色感を与えてくれるタイプだから、ナチュラルメイク好きさんにも使いやすいよ。
さらに、フルーツオイル配合でうるおいもキープ。ぷるん＆しっとりリップをキープしながら、パールやラメで華やかさをプラス。ホリデーのデートや女子会にもぴったりな“大人かわいい”仕上がり
グロスだとギラギラしすぎる、口紅だと重いというとき → シアー×ツヤでほどよく上品にキープ。ぷるん＆しっとりリップをキープしながら、パールやラメで華やかさをプラス。ホリデーのデートや女子会にもぴったりな“大人かわいい”仕上がりになるって感じ


こんなシーンや人に◎
デイリーでリップに重ねて、ナチュラル血色感＆ツヤをプラスしたい人
「グロスだとギラギラしすぎる」「口紅だと重い」というとき → シアー×ツヤでほどよく上品に

こちらのリップ自分にあってて使いやすいし潤ってくれるから最近よくつかってる
パケも高級感あって素敵なところも◎

#クリスマスコフレ #ysl
#ラブシャイングロスプランパー
詳細をみる"
"色味かんわいすぎ！ラメチラチラでむっちり感あって、さりげない色味で最高！
着け心地乾燥しないし、買ってよかった！
詳細をみる"
"シマーヌードがよかったので、シマーローズも追加購入。かわいい色味です。
詳細をみる"
"ブライトスプリングで彩度高めカラーでないとくすみやすい肌で、
唇の色素濃いめで薄いカラーは発色しない悩みありです。

限定のシアーローズを試しに行ったのですが、さすがにもう売り切れてました。
なので、代わりに＃13フラッシングローズをお試し。

キャンディグレーズは発色弱めなイメージがあったのですが、
それはリップスティックと比べるとそうであって、私の唇でもちゃんと発色しました
イメージとしては、しっかり発色するリップバームといった感じで、
ややシアーな色づきなので、ベースの唇の色味に左右されやすいかと思います

＃13は、私の唇では、赤みが強めのコーラルで、
時間がたつと少しピンクっぽさが出てくるカラー
なかなか可愛いです！
リピート買いした、ルージュスターヴァイブラントの01番に似ているかな
暗い唇の色のせいで、やや彩度が下がってしまったのが残念。。

スプリング優勝カラーなのは間違いないですが、
名前のとおりローズ感もあるので、わりとPC気にせず使えるかと！
ブルべメイクのときでもマッチする万能カラーです

質感はむっちりな塗り心地。スルスル滑るような、、ではないです
ただ力を入れてグリグリ塗ると、スティックがグラつくので要注意！
保湿力もあり、私は皮むけなしでした
YSL特有のマンゴー臭はしますが、さすがに慣れちゃって気になりません

買うつもりはなかった衝動買いですが、いい出会いでした～
詳細をみる"
"YSLホリデーの商品
これはとても良い！

プロ診断の1stブルベサマー2ndブルベウィンター

ブルベイエベ関係なく好きな色を買えばと言う人がいますが、沢山買ってきてやはりイエベカラーは失敗してきました
タッチアップしないで買う時
やはり似合いやすそうな色を選べば失敗しません

青みがあるピンク多色ラメがキラキラ
むっちりした使用感で唇の乾燥を感じないし、マンゴーの香りも大好き
詳細をみる"
"塗り心地、質感、カラーめちゃくちゃ気に入りました！
ビジュも最高です。
しっかりと保湿もされて、ノンルックで塗れていいです
ゴールドのビジュもかわいすぎます。
限定なので買い足しました。
詳細をみる"
"クチコミ良さそうなのでリップクリーム代わりにと公式のオンラインで購入。
塗りやすく、つやつやムッチリな仕上がりでとても気に入りました。夜塗って朝まで乾燥しなかったのもありがたいです！
昔ルージュヴォリュプテ使ってたのでマンゴーの香りが懐かしかったです^^
次は色つきも買いたいです♪
詳細をみる"
"2025ホリデーのシマーローズを購入しました。
細かい多色ラメがたくさん入っていてとっても可愛いです。
ローズ系の明るいピンクもブルベ夏・2ndイエベ春の私には使いやすいです。
定番化して欲しいぐらいお気に入りです。
詳細をみる"
"2025年のクリスマス限定色をお迎えしました。
色が可愛すぎます…！
ホリデーシーズンが過ぎても使いやすいカラーなので
迷わず選べました。
詳細をみる"
"＊


#ysl
#yvessaintlaurent
#ラブシャインキャンディグレーズ
#22シマーローズ



YSLのホリデーリップ、ローズなんだけどほんのり青みがあってキラキラしていて可愛い
もっちりうるうるで、色持ちも良いところが

万能カラーでどんなアイシャドウにも合わせられそう

香りもマンゴーで良いんです
ホリデー問わず全季節に使えそうなところも重宝しそう。

#コスメ購入品 #コスメ好きさんと繋がりたい #コスメ好きな人と繋がりたい
#イエベ春 #ライトスプリング #ライトサマー #ミューテッドオータム
詳細をみる"
"お友達から誕生日プレゼントに頂きました。

スルスル塗りやすく、薄づきだけど
上品なラメが輝きます。

2025.11
詳細をみる"
"色もちすごいです
詳細をみる"
"見た目のゴールドが豪華で凄く素敵です！
色は薄いピンクベージュなので、他のリップと重ねても邪魔しません。伸びがよく、ラメが綺麗で気分もあがります。香りもそんなに気になりませんでした。
詳細をみる"
"1. No.22 シマーローズ 〈コレクター〉

一目惚れして購入しました。
YSLのアイシャドウ「クチュールミニクラッチ 730 サンライズ サファリ」と相性抜群です！
730のピンクブラウンのくすみ感と、このシマーローズの絶妙な血色ピンクが非常にカラー相性が良く、統一感のある大人可愛いメイクが完成します。

体温でスルスルとろけるような塗り心地で気持ちが良いです。
発色は結構薄づきなシアータイプで、元の唇の色を活かしつつ、ツヤとシマー感を与えてくれます。
しっかり色を出したい場合は、3度以上重ね塗りしています。

ティントではないので塗り直しは必要ですが、高いケア効果で唇が乾燥しにくいのが魅力です。
ポーチに入れておくだけでテンションが上がるパッケージも大好きです。


2. No.2 ヘルシーグロウ プランパー

こちらはもう何度もリピートしている、私にとってなくてはならない存在です。
リップメイクの下地や、夜の集中ケアとして使用しています。

塗った瞬間に唇が瞬時に潤い、乾燥による縦ジワが目立たなくなります。
一般的なプランパーにあるようなジンジンする刺激が全くないのに、プランパー効果で唇をぷっくりと立体的に見せてくれます。
詳細をみる"
"乾燥していた唇がカサカサにならない。ぺったりする感じでいつまでも色落ちはしませんでした。飲食の後はお直しは必要です。色は日常使いしやすいカラーでした。
詳細をみる"
"出遅れたと思ったけどホリデーの22番買えてよかったです。
むっちりしていて、薄いピンクにラメが入っていて可愛いです。
潤いも続き、赤みのあるピンク、ローズ、主張しすぎずメイクしてます感はでて合わせやすいです。
詳細をみる"
"買うつもりはなかったですがアットコスメでテスターを触ってみたらめちゃくちゃ可愛い…ってなって買ってしまいました。
薄めのローズピンクですごく使いやすいです。
唇がツヤツヤになってホリデーにピッタリ。
詳細をみる"
"ぷりんっぷりんの唇になります！私は気分で使ったり使わなかったりしますが、ツルツルぷるぷるにしたい時にはこちらを下地で仕込みます。保湿もすごいですし
ヒアルロン酸入れたようにぱぁんっとなります(笑)
こちらの後にラブシャインリップをつけて
プランパーグロスを重ねるとすんごい可愛い唇が爆誕します
詳細をみる"
"美しいゴールドパケにうっとりです。塗布すると、しっとり感もあり,艶感も感じられます。薄づきの高級感のあるローズ色。

友達から誕生日プレゼントに頂いたプランパーと合わせても使う予定です。プラスで,ぷっくり感もアップ!!

プレゼントや特別感のあるメイクに合わせて気分を上げていきたいと思います。@コスメさんで購入しました。
詳細をみる"
