read
"RMKのリップを好きで使っているのですが、容器が気に入らず…
Xでこちらのリップケースにも入るということで購入してみたらぴったりでした！
高級感があり、汚れも目立ちにくいので気に入っています。
詳細をみる"
"RMKの口紅リフィルにこちらのケースがぴったりと聞いたので購入しました。ぴったりで高級感もあって汚れにくそうなので良かったです。
詳細をみる"
"見た目が高級感あっていい。
RMKのリップにも使える点もgood
詳細をみる"
"顔色が悪くなるか心配でしたが、肌馴染みがいい色味で良かった。
詳細をみる"
"高級感のあるデザインでお気に入りです！
RMKのデューイーメルトも入るので、汎用性も高くてうれしいです！
詳細をみる"
"とてもオシャレな色味でした。

11番の潤茶と似ているとも言われていますが、あちらより赤みが少なく、シックな印象で、自然なのにとてもかっこいい色でした。

保湿力も高かったです。
詳細をみる"
"スックのカウンターでお試しして、色が絶妙で可愛かったので購入しました。
正直、色持ちは良くないとBAさんにも言われていました。オイルが配合されていて、保湿感は優れているけど、手でスウォッチしたのをサッと擦ると全部取れるくらい。
その代わりリップライナーで仕込むと、こちらが取れても顔の血色無くなることにならないからおすすめ！と教えていただきました。（リップライナーはまた別のブランドで購入）

リップには色持ち重視&使い心地重視なので、悩みましたが、やっぱり色が絶妙なので落ちてもつければいいや！の精神で購入して使ってみても、ギャップはなかった。コップとかの色移りもするし、食べ飲みには適していないけど、洒落感出したい！みたいな時は最適。
使用感はやっぱり保湿感がすごくて荒れることなく使えました。落ちてしまっても保湿感は健在！色持ちしなくても、それだけで私的には使えるような気がします。
詳細をみる"
"口紅の下や、上に使いたくして購入しみました。
無香料なので香りが苦手な私は
使いやすく、テクスチャーも良かったです。
とてもツヤツヤになります。
詳細をみる"
"rmkのリップを入れたくてケースを購入。
同じくrmkのリップが入るセルヴォークの限定ケースも持っているのですが、SUQQUの方が高級感があってテンションが上がります。
ブランド自体は違いますが、リフィルを入れた際違和感なく使えています。
詳細をみる"
"しっとりした質感で色味も好みでした
他の色も試してみたいです！
詳細をみる"
"限定を買って使い心地や乾かないことや使用感が気に入って今回は1番人気のお色を買いました。
落ちにくいし私の最近一番お気に入りのリップです。
ちなみに元の唇はあかっぽい色です。他の色も集めたいです。
詳細をみる"
"リフィラブルなのがよいです。
詳細をみる"
"2本目リピートです。
むっちり潤いを守ってくれるのに、色持ちもいいです。

10はブルべも使いやすいブラウンがやや入った赤で、どんなメイクにも合わせやすいです。
乾燥でカピカピになった唇も潤わせてくれるので、リップのように使ってます。

05は青みたし、お直しの時やマットリップ潤わせる時に使いやすいです。シアーと色だし両方可能なので、常備しています。
詳細をみる"
"RMKのリップを入れています。
高級感がありとても良きです！
詳細をみる"
"ブルベ夏の私にはとてもいい感じに似合う色でした。
くすんだ紫っぽい色も含んでる感じなので、チークはちゃんと入れて血色を良くした顔に塗ったほうがいいです。使った感じは潤いがあって塗りやすかったです。ただ色持ちは良くないので、食後などは塗り直し必須です。総合的にめちゃくちゃ満足です。色味がいい！
詳細をみる"
"RMKのリップを入れるために購入しました。
キャップの上の部分がゴールドのメタルなので、お直しの際に鏡代わりになるのが便利です。
高級感もあってとても気に入っています。
詳細をみる"
"値上げ前に駆け込みで購入。
rmk、ポルジョ、セルヴォーク、ちふれ等と互換性があるようなので、便利ですね。
高級感のある見た目で素敵なんですが、この見た目で開閉部がマグネットじゃないのが少し残念でした(お値段的に仕方ないですね)。ぜひいつかマグネットタイプも欲しいな?
詳細をみる"
"ケースのみ購入です！
990円でお安いのに綺麗でかっこいいです！
詳細をみる"
"潤いしっかり色もかわいいです！
詳細をみる"
"●しっとりとしたツヤが綺麗なまま続く
●持ちはよくない
●取れても多少しっとり感がある
●香り無くて最高

●13番はネーミングの「憂」をちゃんと感じるグレー強めのピンクです。
単品使いだと、コンディションによっては顔色が悪く見えるので、リップライナーを使ったり、中央に別の色を重ねたり、チークを強めにしたり、バランスを取りながら最適解を探し中です。
写真は使用前ですが実際はもっと青み且つパープルを感じるくらいのピンクです。

▲色持ちはよくないので、下地として同じ青みのリプモン13番を仕込んでから、こちらのSUQQUを重ねるのも良かったです。

SUQQUのアイメイクは使ってきたけれど、リップは似合いそうな青みの色がなかったのでこれが初リップ。しっとり感が綺麗なまま続くのが良い点です。
今のところリピする程の感激はなかったです。
詳細をみる"
"SUQQUのアイシャドウと一緒に購入しました！
イエベ春ですが、色展開の中では明るい「恋紬」も少し落ち着きを感じる色合いでした。
上品なリップで、ハレの日や行事等の集まりにピッタリ！
追加で「色香差」も購入しましたが、こちらはブラウンレッドでさらに落ち着いた色味。秋冬の深めな色のファッションに似合うリップでした。
乾燥する季節にピッタリな潤いを感じるリップで重宝しています。
詳細をみる"
"画像で見るよりもシアーな発色で、
しっかりうるおうのでリップクリーム感覚で使いやすいです。
詳細をみる"
"05.06と迷って購入
ミルキーパープルという感じで一見顔色悪くなりそうな気がしたのですが、絶妙なカラーがめちゃオシャレな顔を作ってくれました！
他にはないカラーを選ぶならこれです！！
以前10焦紅を使っていましたがブルベ夏で弱めな顔には少し強い印象です。
次は05か06が欲しい！
詳細をみる"
"使いやすいピンクです。他の色も欲しくなりました。
詳細をみる"
"ケースのみの購入です。
RMKのリップと互換性があると聞いて購入しました。
高級感があり、パチっと閉まるのが嬉しいです！
中身も今度購入します。
詳細をみる"
"1stイエベ秋、2ndイエベ春です。
もっちり保湿されるし色味がイエベの味方なので大好きな人生コスメです。リップはこれだけでいい。
色持ちはよくないので、ご飯の後には塗り直しが必要です。
色々試した結果、恋紬がシアーな発色で使いやすくて好きでした。リピして2本目。
木漏光もかっこいい雰囲気にしたい時や秋メイクに使用頻度が増えます。
詳細をみる"
"RMKのリップを入れるために購入！
値上げ前に滑り込み！
カチッとハマって、高級感もあり満足度高い。
詳細をみる"
"付け心地、色味、時間経過での落ち具合、全てパーフェクトでした！
少し高いかなと思いましたが、リピ確定です！
詳細をみる"
"ケースを値上げ前に購入
頑丈でブラックの色とコーティングで汚れが目立ちづらく持ち歩きに最適　程よい重みも高級感あって良いです。
CelvokeやRMKと互換性あるのであるに越したことはないです。
詳細をみる"
"SUQQUの口紅を購入したので、ケースも購入しました。
高級感があって素敵だと思います。
詳細をみる"
"SUQQUが値上がりする前にRMKのリップと互換性があるので購入しました。
カチッと閉まり、見た目が高級感があり、満足しています。
難を言うなら、セットした状態で持ち歩きリップとしては重みがあり、コスメデコルテのルージュデコルテクリームグロウより8g重さがあります。
詳細をみる"
"RMKのデューイーメルトリップのケースとして使用しています。
四角なので転がらず、鏡も付いてるし、持って高級感もあるのでオススメです。
詳細をみる"
"RMKのリップ用に購入。汚れ目立たず高級感あるのにRMKより安いです！
詳細をみる"
"値上げ前に購入。
もったりとしたリップ。ツヤが美しいです。
保湿力が高くて、時間が経ってもパサパサする感じはないのですが、縦じわには入り込みやすいと思います。
色持ちはしないので、頻繁に塗り直しができる時に使おうと思います。
詳細をみる"
"定番限定合わせて15本は買ってます。
リニューアルしても変わらぬ保湿感、
洗練されたカラーリング、
無意識に手に取ってしまう使いやすさ。
またリニューアルしても買うと思います。

落ちやすさと限定色の入手しにくさで満点に届かずです。
あとブルベ向けの普段使いしやすい色を定番で出して欲しい。
詳細をみる"
"RMKのリップのケースとして使ってます。黒色でシックでお気に入りです。
詳細をみる"
"高級感があり気に入ってます！
詳細をみる"
"モイスチャーグレイスリップ用に購入。高級感があります。
詳細をみる"
"他のリップを詰め替えるのにちょうどよかったです
高級感がある
詳細をみる"
"SUQQU(スック)のモイスチャー グレイズ リップスティックを使っています。これ最近のお気に入りです。塗り心地のなめらかさが最高で、濃密でもムラになりにくく鏡を見ずに塗ってもきれいに仕上がってくれます。透明感のあるツヤで濃い色でも強くなりすぎず、肌になじみやすいところも大好き。時間が経っても乾燥しにくいのも良いし、上品だけど気負わず使えるのも良かったです。
詳細をみる"
"40代になりSUQQU所持率が増えました。
でも、なぜか口紅は1本も持っていませんでした。
そんな時、限定色の意装に一目惚れ。予約し無事GET。

塗り心地はむっちりしていて、直に塗っても荒れることもなく、ＲＭＫのデューイーメルトに似ています。親会社が一緒ですしね。

ティントではないので、色持ちは普通です。
飲食すると落ちてしまいますが、落ち方はきれいです。

限定色の意装はモーヴブラウンなのですが、私の唇ではブラウンよりモーヴを強く感じます。ブルベ冬で素の唇は赤味があります。
モーヴブラウンというと秋冬っぽい色味にも思えますが、2026春コレクションというだけあって、実際に塗布すると春っぽい色味に感じました。

ゴールドラメも入っていますが、こちらがまたいい仕事をします。さり気なくキラキラして可愛い。

私はブラウン系リップはものによっては顔色が悪く見えてしまったり、モーヴ系リップも唇死んでるよ？！みたいな感じになってしまうものがあるのですが、111意装は絶妙なモーヴとブラウンの組み合わせで顔色悪くならずに使えます。

例えにならないかもしれませんが、私はMacのアローンタイムは全く似合わないけど、ハグミーは似合う(少しの血色感で明暗が分かれる)タイプです。

限定色以外に定番色も欲しいなと思いました。
詳細をみる"
"値上げ前に駆け込みでリップケースを購入しました。
高級感のあるケースで、気分がとても上がります。
詳細をみる"
"白パケが可愛すぎて購入しました。
中身はこれから吟味したいと思いますが、SUQQUか他社か迷っちゃいますね。
詳細をみる"
"高級感があり気に入っています。ポーチに収納しても汚れも気にならなくて良いです。
詳細をみる"
"吹く楽器を演奏する仕事のため、口紅を使うことがほぼないので、菫蜜を選びました。リップクリームとして使ってます。
よくあるリップクリームの見た目ではなく、ケースも高級感があるので、ポーチに入っているとテンション上がります。
やわすぎず硬すぎずで塗りやすく、保湿も申し分なしです。グロスみたいにツヤツヤヌルヌルだと、使うシーンを選ぶので、ちょっとツヤっとするこの感じはすごくちょうど良いです。
他にもいくつか試してみたいのがあるので、他を使ってみてからリピするか考えます。
でもかなり好感触。
詳細をみる"
"rmkのデューイーメルトを入れたくて購入
とても高級感あふれる作りで気分上がります笑
皆さんの口コミにある通りカチッと音が鳴るのもいいですね
詳細をみる"
"RMKのデューイメルトにつけたくて、ケース購入。
なのでケースのみのクチコミで失礼します！

デパコスらしい重厚感はあるけど重たすぎず、ちょっと確認できるくらいのミラーもついていて、転がらない形。
限定の白もほしかったな?
RMKに比べると一回り大きいけど、こちらの方が安い（今のところは）。
値上げの前にもう1つ買っておこうかな、SUQQUのリップ本体も気になるし。
詳細をみる"
"RMKのリップにこちらのケースの方が汚れにくいということで購入しました。
ピッタリで転がらないし値上がり前に購入できてよかったです。
詳細をみる"
"00を下地に使っています。
唇の皺が綺麗になったように感じます。
詳細をみる"
"モイスチャー グレイズ リップスティックは、ひと塗りで唇に自然なツヤとふっくら感が出てくれるのが好きです。バームのようにとろける質感で、力を入れなくても均一に広がってくれて、発色は穏やかでにじむような色づきなので、大人っぽい仕上がりになってくれます。めっちゃかわいい。縦ジワも自然にカバーされ、潤いもしっかりとあるのも良かったです
詳細をみる"
"2026春の110を購入しました。モイスチャーグレイズは久々の購入だったのですが、やはり塗り心地と色持ちの良さが素晴らしいです。リップクリーム無しでもするする塗ることのできる潤い感は唯一かなと思います。
詳細をみる"
"誠に申し訳ないのですが、RMKのリップを入れる為に買いました。
ぴったりはまり、高級感あり転がらずとても良いです。
SUQQUのリップもほしいなぁ。
詳細をみる"
"お手頃な値段、しかも黒ベースで高級感のあるリップケース。四角いので横置きしても転がらないし、汚れも目立ちにくい。最高。

同じグループ会社ブランドのRMKのデューイーメルトリップカラーのレフィルがピッタリ収まりました！
詳細をみる"
"ずっと気になっていたリップではあったものの、カネボウを日常使いしているので買ってはいませんでした。
今回の春コスメが可愛すぎて買いましたが、ラメがぎっっしりで色も可愛く、塗り心地はカネボウよりさらにむっちりする感じがして気に入っています。
限定と言わず定番色にしてほしい（；＿；）
詳細をみる"
"初挑戦の色です。モイスチャーグレイスシリーズはこれで4本目です。この時期でもリップクリーム要らずです。
詳細をみる"
"上品で良いです。値上がり前に購入しました。
詳細をみる"
"リップクリーム感覚で使えます。
色持ちは期待できませんが、色によっては鏡無しでも塗れて血色を足せる上に乾燥しないので冬場重宝してます。
詳細をみる"
"どんな化粧にも邪魔をしない色です。
肌馴染みもよく、変に目立ったりもせず、どんなメイクにも合います。
ただ、持ちはよくないので、何回も塗り直す必要があるなと思います。
詳細をみる"
"SUQQUのファンデーションやアイシャドウは使った事があったけどリップはなかったので買ってみましたがよかったです◎
色持ちがめちゃくちゃ良い訳ではないけどグロスなしなのでプルプルな唇に仕上がるので良かったです♪
詳細をみる"
"以前実店舗でアーティストさんにお勧めしていただき儚咲を購入して若干黄色味もある肌馴染みの良いピンクを気に入って使用していましたが、今回限定の青みピンクが気になり蜜咲も購入しました。ラメが強すぎずさりげなくてかわいい！皮むけも少なく保湿もされるので冬場はたくさん使っていきたいです
詳細をみる"
"RMKのデューイーメルト リップカラーを使用するために購入。
ピッタリ合うとは聞いていましたが、ほんとにピッタリで感動します！
四角が使いやすく収納するにも収まりが良いので買って良かったです。
値上げ前に購入して正解でした！
詳細をみる"
"rmkデューイーメルトのケースとしてリピ買いです。
詳細をみる"
"RMKのリップを入れるためにケースのみ購入しました。
問題なく使用できています。

転がらない形なのが良いです。
また、見た目に高級感があって、蓋もカチッとしっかり閉まるので、
持ち歩き用としても安心感があります。
詳細をみる"
"明るいコーラルピンクです
イエベ春なのに唇は色素濃いめのためカラー選びは結構難儀しますが、シアーな発色のため調節しやすいです

ムッチリした質感で潤いも継続するのでリップクリームやグロスは特に併用していません

色持ちはまあまあいい方かな
落ち方も自然なので全然許容範囲です
(個人的には色持ちはRMKのデューイメルトがダントツだと思います)
食事した後はどうせお直しするので問題ありません
詳細をみる"
"限定ケース、購入しました。
皆様のレビューを参考にRMKを入れています。
黒にSUQQU、白にRMKで分かりやすくパケかわいいし気分上がります！
ずっと11番を愛用していて次は13番に挑戦しようか悩み中です。SUQQUはホントに色出しが天才で絶妙カラー。どれつけてもオシャレになりそうです。
とても潤うしフィット感がすごくて癖になります。落ちにくくはないですが毎日使いたくなるリップです。
詳細をみる"
"しっとりしていて乾燥しませんでした！
詳細をみる"
"RMKのリップを入れるため、容器だけの購入ですが、高級感のあるパッケージでテンションが上がります！少し大きめのケースですが、四角いケースなので転がらないところが良いです。
詳細をみる"
"SUQQUのリップは前から気になっていたので買ってみましたが可愛くて気に入りました！
値段は少しするけど発色も良かったし色味も上品で優しい感じの色だったので良かったです◎
プレゼントとかにもおすすめ！
詳細をみる"
"ケースのみ購入しました。
RMKのリップにシンデレラフィットして満足です。
詳細をみる"
"RMK デューイーメルト リップカラーのレフィルに合うので購入しました。
rmkのものは円柱型で転がるのがストレスでしたが、スックのものは四角で転がらずに快適です。
汚れも目立ちにくいので買って良かったです。
詳細をみる"
"ブラウン系の色でとても可愛かったです、春に使えそうな色でした
詳細をみる"
"ひと塗りで「大人の色気」と「品の良さ」を両立してくれるのが、この耀紫。
青みを感じる深みパープルに、ほんのり赤みが混ざった絶妙カラーで、唇にのせると不思議と肌が明るく見えます

質感はとにかくなめらか。
スルッと唇の上を滑って、グロスいらずの濡れツヤ感が完成
モイスチャータイプなので乾燥しにくく、縦ジワも自然にカバーしてくれるのが嬉しいポイントです

見た目は濃そうなのに、実際は透け感があるので重くならず、
きちんと感が欲しい日も、少し色気を足したい日にもぴったり。
薄く塗れば上品、重ねるとぐっと大人っぽくなるので、シーンに合わせて調整しやすいのも◎

色持ちは「落ちにくい！」というより、
ツヤが消えても血色感がほんのり残るタイプ
塗り直してもムラにならず、最後までキレイです。



季節問わず使える万能カラーで、
「今日はなんだか自分を格上げしたい」そんな日に手に取りたくなる一本です
詳細をみる"
"他の方の口コミを見てRMKのリップケース用に購入しました。
限定色の白いケースは薄くラメが入っていて、RMKのリップにもサイズピッタリでした◎
詳細をみる"
"最高にむっちり
13
かわいいモーブピンク
ずっと見ていたいくらいかわいいです
もう少しピンクみがあってもいいかもと思いますが、絶妙

11使い心地が良すぎて買い足しました
落ち着いたオレンジみのあるブラウンかな？
これもまたなんとも言えない色味
仕事で重宝します

5
かわいい葡萄色
手に出した時はちょっと大丈夫かなと思いますが、唇に塗ると派手すぎない葡萄色でかわいいです
13と11は落ち着いているので、しっかり色をつけたいときはこちら

なによりもむっちりした使い心地が最高です！
飲食すると落ちますが、色が残らない分重ね塗りしても濃くならず思った色が出るので良いです！
詳細をみる"
"RMKのリップケースとして購入。
ピッタリでした！
RMKよりも高級感がありミラー代わりにもなるし、傷もつきにくくオススメです。
詳細をみる"
"初めて購入しました。発色がよく艶やか。色も見た通りで気に入りました。ただ、色もちはしないかな？
詳細をみる"
"SUQQU 2026春カラーコレクション

110 蜜咲 -ブライトピンク
111 意装 -モーヴブラウン

♯111は好みではありましたが、顔色が悪くなりそうで断念。
♯110はモデルさんの発色とほぼ変わらない青み寄りのピンクでした。
赤と緑のラメ混との事ですが、スティックにはラメが見えるものの塗布するとラメのカラー自体は強く現れることもなく、一般的な上品な部類のパール艶でした。
これはもう一本欲しかったかも。
2026.1


発色はバイブラントやコンフォートのほうがハッキリしていますが、こちら1/26発売のモイスチャーグレイズは、塗った瞬間に、あぁ今年旬のテクスチャーのリップだなぁといった感覚がありました。伸びもよく艶感のあるタイプです。

モデルさん使用で人気の♯06は私には少し暗めかなと、赤みを足した♯07を購入し、その後知人から人気色の♯06と♯10をギフトで頂きました。

ケアリップなしでも安心できる潤いや上下の唇を合わせても変な油膜感もなく、唇にぴったりフィットした感覚がお気に入りのKANEBOとコチラのSUQQUの使用感は非常に似ていて、コチラも出番が増えそうです。
スクワランやヒアルロン酸も入ってますね♪
SUQQUのリップの中では1番荒れなさそうなテクスチャーです！唇が気持ち良いこの感覚はやみつきです。

私の唇だと、
♯07は公式画像のモデルさんのパキっとした色よりは赤みを少し抑えた落ち着いた肌馴染みの良い柔らかい色になりました。

♯06は公式画像のモデルさんの濃いグレイッシュモーヴというよりは茶を少し抑えたベージュ寄りの落ち着いた肌馴染みの良い柔らかい色になったので逆に良かったです。

♯10は公式画像のモデルさんの様な濃いブラウニーレッドというよりは若干ローズ寄りのボルドーといった色になりました。
2024.2
詳細をみる"
"色味が可愛すぎる> <

YouTubeで色味を確認しただけで不安だったのですが、
奇跡的に私の唇の色とトーンが似ていてどんなメイクの日も合います
詳細をみる"
"SUQQUモイスチャー グレイズ リップスティックの春の数量限定色『111意装 -KOKOROYOSOI』を先日 GETしまして。
同時にずっと買おうと思っていた定番色の『11潤茶 -URUMICHA』も購入したのですよ。

そしたらね、めっっっちゃ似てたんですこの2つのカラー笑

潤茶は以前店頭でタッチアップしてもらった時にすごく良かったのでこの日はもうお試しなしでそのまま購入したのです。

スウォッチとか比較すると若干の違いはあるんだけど実際唇に塗るとマジで似てる。

もう塗り比べてもどっちがどっちだか分からない！！と思ったので執念の半顔ならぬ半唇検証しましたwww（リップライナー縦に使ったの初めてだよ笑）

元々どちらもヌーディーなベージュでドストライクなカラーなので後悔はないですが似てない？！というコスメレビュッする人のはしくれとして伝えたかったwww

限定色111意装 -KOKOROYOSOIはパール入り。11潤茶 -URUMICHAはパール無しです。

限定色のパール感は結構オフした後もラメラメしてたのでパールやラメが残るの苦手って方はちょっと検討してから購入した方がいいかも。

11潤茶を既に持ってるよー！って方でまだ限定色買ってない方は結構色味が似てるよー！って事だけお伝えできれば。

モイスチャーグレイズリップはすっごく保湿力があってむっちりもったりな塗り心地でそもそもが飲食しても割と落ちにくいです。
ただティントではないので色残りはしません。
塗り直しは必要。乾燥しないリップをお探しの方におすすめしたい。

このむっちりもったりな塗り心地がなんとも私は好きです、ハイ。

ケース別売りなのでご注意。

レビュー作ってる間にSUQQUオンライン111完売になったんですけど、、、
どうかな？店頭でまだ手に入るかな？
私は先週末に購入しました。

ご参考にどうぞ宜しくお願い致します！！
詳細をみる"
"RMKのリップを購入時、ケースを一緒に購入してみました。
こちらの口コミを参考にしての購入でしたので、届くまでドキドキしましたが、セットしてみたらピッタリでとても嬉しかったです( *´`*)
そして、高級感がある
詳細をみる"
"リニューアル前、02花紅を愛用していました！その後パーソナルカラー診断を受け、ブルベ夏冬とわかってからはSUQQUはどうしてもイエベ向けのお色が多い気がしてリップは購入していませんでした。今回の色はブライトサマーに合いそうに感じて購入しました！このリップの保湿感があってつやつやになる使用感が好きだったのでまた使えて嬉しいです。もっとブルベ夏冬に合うお色が定番でも出てくれたら嬉しいなぁと思っています。
詳細をみる"
"<111意装>
もう少し深い色を想像していましたが、唇に塗るとミルキーなブラウンに発色しました。
個人的には少しパープルっぽさも感じられ、開発された方やファンの方には怒られてしまうかもしれませんが、11潤茶と13花憂を足したような色に感じました。
ラメはギラギラではないのでオフィスでも使用出来るかと思います。
手持ちの色味と比べてみましたので、少しでも参考になれば幸いです。


<09深響色>
もっちりとしたテクスチャーで下地無しでもふっくらと仕上がります。
秋っぽい色味を探していて09深響色を購入しました。
想像していたより黄味が強かったですが、透け感があるのでブルベでも何とか使用できました。
ただ、自分が使うと血色感が悪く見えるのでイエベさん向きだと思います。
詳細をみる"
"RMKのリップに付けて使ってます。
とても良いです
詳細をみる"
"2026春の限定色110 蜜咲 を公式サイトにて予約購入しました。
口紅はSUQQUとディオール（ブラシのやつ）ばかりです。その中でもスックはモイスチャーの方を愛用しています。でも結構長持ちしてますね笑

「赤と緑のパールが華麗に煌めく」とのキャッチコピーが気になり予約。配送で届いて早速試したら、確かに！煌めきがラメとも違って控えめだけど、確かに煌めく！

お色も控えめだけど、地味とはいえない綺麗なピンク。ちなみにブルベのサマーです。

以前購入したこのシリーズ潤いはあるけど色持ちはイマイチだと感じていましたが、こちらはつけた後にマスクをして、そしてたまたまコンサートで幕間にシャンパンを飲んでそのときにグラスに口紅がついていたのを確認してそのまままたマスクを着けて帰宅したら、意外に落ちていませんでした。少し色持ちがよくなった？？

これからの季節ガンガン使います！
詳細をみる"
"ベージュ系でヌーディーな感じで色味が可愛かったです。大人っぽいメイクに合いそうです。
詳細をみる"
"限定の白色パケのリップケースをリピート買いしました。
少しピンクパールぽく光るのが可愛くてお気に入りです。
詳細をみる"
"リニューアルしてからずっと気になっていたモイスチャーグレイズリップスティック。しかし1stブライトスプリング2ndブライトサマーの私はくすみカラーが似合わないので諦めていました。
春コレクションの110蜜咲は青みカラーのブライトピンクだったのでブライトスプリングの私に似合うと思い購入しました！
塗ってみるとむっちり感が最高でスルスル塗れます。ティッシュオフすると落ちますがそこは仕方ないなと…。塗り直し必須ですがSUQQUのリップに挑戦出来て良かったです。
詳細をみる"
"色違いで、リピートしてます。ルナソルのベアカラーバームとこちらの口紅が最近は好きです。
乾燥せず、モチッとした唇になります。
色持ちはあまりしませんが、しっとり感は続くと思います。　
色味は、顔色が悪くなりそうで、薄くつけてます。
マックのアローンタイムに似ていると感じました。
詳細をみる"
"ケースのみ購入しRMKのリップを入れて使用しています。容器も高級感があってかわいいのでおすすめです。
詳細をみる"
"RMKのデューイーメルトリップのリップケースとして購入しました。
サイズがピッタリで、カチッとハマります。
四角なので転がらないし、値段も1000円しないので、RMKのリップケースよりおすすめです。
詳細をみる"
"持ちやすい形状で､塗る時の力の調整しやすかったです
詳細をみる"
"唇が乾燥しなくて､良かったです　ベタッとする感じではないのが嬉しいです　一回塗ると､透け感あって、カジュアルっぽく使えるし､重ねると品格さが出て､オフィシャルシーンにも使えて､重宝してます
詳細をみる"
"05 燿紫 かなり青みが強い紫色なので難しい色でした。06 花朧 ニュートラルな深いブラウンで、私の場合うすくつけないと顔色が悪くなってしまいますが、上手くつけれた時はお洒落なカラーだと思います。
12 秋溶 暗すぎないピンクベージュで合わせやすいカラーです。
120 蜜咲 結構ゴールドパールが効いていて、発色がいいので1歩間違えるとバブルっぽく見えてしまうかも。
使い心地はしっとりが持続します。色持ちも良いと思います。
詳細をみる"
"色持ちは残念ながらないけれど、ナチュラルな色味が好きです。　普段使いにいいです。
詳細をみる"
"限定品ということで購入！
可愛い！買ってよかった
詳細をみる"
"RMKのリップケースが汚れやすいという口コミをみてピッタリと合うこちらを購入。
スタイリッシュで気に入っています。
詳細をみる"
"シグニチャーカラーアイズの花盛を予約する際に、タッチアップしていただきました。カラーは、110・蜜咲です。

顔印象がパッと華やぐ鮮やかなピンクカラーのリップスティック。2026年の春シリーズの中で最も興味があったのですが、私の肌色(ブルベ冬・クリアウィンター)には色が濃かった為、泣く泣く購入を見送ることになりました。

リップスティック自体の使用感は良く、ツヤ感たっぷりな仕上がりも気に入っていたので、とても残念です。別のカラーが販売されましたら、再度チャレンジしてみようと思います。
詳細をみる"
"RMKのリップにピッタリだと見てケースのみ購入しました！本当にぴったりはまって良かったです^_^
詳細をみる"
"ブライトスプリングに似合うと知って値上げ前に買いました。私には自然にワントーン上げてくれる粘膜カラーといったところです。予想よりずっとナチュラル。乾燥も皮剥けもせずに使えるし、無臭のデパコスは貴重なので他のお色をチャレンジしたいです
詳細をみる"
"シックなリップケース！持ち運びにはやっぱり必須でした。
詳細をみる"
"RMKのリップ用に買ってみました！
四角で転がっていかないので、いいです！！
詳細をみる"
